Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Intensity	MS/MS count	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
P47756	P47756	6	6	6	F-actin-capping protein subunit beta	CAPZB	sp|P47756|CAPZB_HUMAN F-actin-capping protein subunit beta OS=Homo sapiens OX=9606 GN=CAPZB PE=1 SV=4	1	6	6	6	19.5	19.5	19.5	31.35	277	277	0.0	40.13	6923200	5	561	774;998;1833;2905;3122;4685	True;True;True;True;True;True	788;1017;1865;2953;3176;4778	837;1084;1967;3135;3370;5040	889;1153;2096;3393;3641;5398	889;1153;2096;3393;3641;5398		
P47897	P47897	7	7	7	Glutamine--tRNA ligase	QARS	sp|P47897|SYQ_HUMAN Glutamine--tRNA ligase OS=Homo sapiens OX=9606 GN=QARS1 PE=1 SV=1	1	7	7	7	10.8	10.8	10.8	87.798	775	775	0.0	41.786	6967700	7	562	958;1935;2395;2569;3008;3158;4495	True;True;True;True;True;True;True	977;1969;2432;2609;3061;3212;4588	1043;2080;2577;2764;3251;3406;4837	1109;2222;2776;2977;3520;3679;5179	1109;2222;2776;2977;3520;3679;5179		
P47914	P47914	1	1	1	60S ribosomal protein L29	RPL29	sp|P47914|RL29_HUMAN 60S ribosomal protein L29 OS=Homo sapiens OX=9606 GN=RPL29 PE=1 SV=2	1	1	1	1	9.4	9.4	9.4	17.752	159	159	0.0	6.6139	2890000	1	563	401	True	405	433	459	459		
P48047	P48047	3	3	3	ATP synthase subunit O, mitochondrial	ATP5O	sp|P48047|ATPO_HUMAN ATP synthase subunit O, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PO PE=1 SV=1	1	3	3	3	16.4	16.4	16.4	23.277	213	213	0.0	18.363	2612600	3	564	3665;4477;5687	True;True;True	3725;4568;5798	3936;4816;6114	4237;5157;6580	4237;5157;6580		
P48444	P48444	4	4	4	Coatomer subunit delta	ARCN1	sp|P48444|COPD_HUMAN Coatomer subunit delta OS=Homo sapiens OX=9606 GN=ARCN1 PE=1 SV=1	1	4	4	4	12.9	12.9	12.9	57.21	511	511	0.0	27.567	2395000	4	565	2509;2863;3156;3997	True;True;True;True	2548;2911;3210;4082	2699;3089;3404;4310	2904;3344;3677;4627	2904;3344;3677;4627		
P48507	P48507	2	2	2	Glutamate--cysteine ligase regulatory subunit	GCLM	sp|P48507|GSH0_HUMAN Glutamate--cysteine ligase regulatory subunit OS=Homo sapiens OX=9606 GN=GCLM PE=1 SV=1	1	2	2	2	8.8	8.8	8.8	30.727	274	274	0.0	13.776	1037700	2	566	2804;3145	True;True	2852;3199	3022;3393	3259;3666	3259;3666		
P48556	P48556	3	3	3	26S proteasome non-ATPase regulatory subunit 8	PSMD8	sp|P48556|PSMD8_HUMAN 26S proteasome non-ATPase regulatory subunit 8 OS=Homo sapiens OX=9606 GN=PSMD8 PE=1 SV=2	1	3	3	3	9.4	9.4	9.4	39.611	350	350	0.0	19.643	2080600	3	567	2634;3645;5088	True;True;True	2676;3705;5189	2842;3915;5480	3060;4215;5896	3060;4215;5896		
P48637	P48637	2	2	2	Glutathione synthetase	GSS	sp|P48637|GSHB_HUMAN Glutathione synthetase OS=Homo sapiens OX=9606 GN=GSS PE=1 SV=1	1	2	2	2	3.8	3.8	3.8	52.384	474	474	0.0	11.943	1834000	2	568	208;248	True;True	210;251	224;267	234;282	234;282		
P48643	P48643	12	12	12	T-complex protein 1 subunit epsilon	CCT5	sp|P48643|TCPE_HUMAN T-complex protein 1 subunit epsilon OS=Homo sapiens OX=9606 GN=CCT5 PE=1 SV=1	1	12	12	12	29.8	29.8	29.8	59.67	541	541	0.0	77.448	22327000	14	569	459;547;924;1336;1422;2422;2430;2749;3053;4277;4558;5664	True;True;True;True;True;True;True;True;True;True;True;True	463;555;943;1360;1447;2460;2468;2796;3107;4365;4651;5775	494;590;1007;1446;1533;2605;2613;2966;3300;4608;4903;4904;6090;6091	522;626;1073;1543;1632;2805;2813;3196;3571;4941;5251;5252;6556;6557	522;626;1073;1543;1632;2805;2813;3196;3571;4941;5251;6556		
Q8N752;P48729	Q8N752;P48729	1;1	1;1	1;1	Casein kinase I isoform alpha-like;Casein kinase I isoform alpha	CSNK1A1L;CSNK1A1	sp|Q8N752|KC1AL_HUMAN Casein kinase I isoform alpha-like OS=Homo sapiens OX=9606 GN=CSNK1A1L PE=2 SV=2;sp|P48729|KC1A_HUMAN Casein kinase I isoform alpha OS=Homo sapiens OX=9606 GN=CSNK1A1 PE=1 SV=2	2	1	1	1	3.0	3.0	3.0	39.085	337	337;337	0.0016821	5.9683	433980	1	570	3147	True	3201	3395	3668	3668		
P48735	P48735	3	2	2	Isocitrate dehydrogenase [NADP], mitochondrial	IDH2	sp|P48735|IDHP_HUMAN Isocitrate dehydrogenase [NADP], mitochondrial OS=Homo sapiens OX=9606 GN=IDH2 PE=1 SV=2	1	3	2	2	8.0	6.0	6.0	50.909	452	452	0.0	12.979	1186000	2	571	3221;3380;3895	True;True;False	3276;3439;3976	3471;3641;4200	3747;3925;4512	3747;3925;4512		
P48739	P48739	1	1	1	Phosphatidylinositol transfer protein beta isoform	PITPNB	sp|P48739|PIPNB_HUMAN Phosphatidylinositol transfer protein beta isoform OS=Homo sapiens OX=9606 GN=PITPNB PE=1 SV=2	1	1	1	1	4.4	4.4	4.4	31.54	271	271	0.0	7.3814	929000	1	572	5029	True	5129	5418	5825	5825		
P48775	P48775	1	1	1	Tryptophan 2,3-dioxygenase	TDO2	sp|P48775|T23O_HUMAN Tryptophan 2,3-dioxygenase OS=Homo sapiens OX=9606 GN=TDO2 PE=1 SV=1	1	1	1	1	2.5	2.5	2.5	47.871	406	406	0.00087719	6.2537	1326800	1	573	1458	True	1484	1571	1675	1675		
P49207	P49207	1	1	1	60S ribosomal protein L34	RPL34	sp|P49207|RL34_HUMAN 60S ribosomal protein L34 OS=Homo sapiens OX=9606 GN=RPL34 PE=1 SV=3	1	1	1	1	6.8	6.8	6.8	13.293	117	117	0.0092807	5.6481	3757800	1	574	157	True	159	169	176	176		
P49321	P49321	2	2	2	Nuclear autoantigenic sperm protein	NASP	sp|P49321|NASP_HUMAN Nuclear autoantigenic sperm protein OS=Homo sapiens OX=9606 GN=NASP PE=1 SV=2	1	2	2	2	3.8	3.8	3.8	85.237	788	788	0.0	13.831	3310400	2	575	1301;2358	True;True	1324;2394	1410;2534	1505;2721	1505;2721		
P49327	P49327	29	29	29	Fatty acid synthase;[Acyl-carrier-protein] S-acetyltransferase;[Acyl-carrier-protein] S-malonyltransferase;3-oxoacyl-[acyl-carrier-protein] synthase;3-oxoacyl-[acyl-carrier-protein] reductase;3-hydroxyacyl-[acyl-carrier-protein] dehydratase;Enoyl-[acyl-carrier-protein] reductase;Oleoyl-[acyl-carrier-protein] hydrolase	FASN	sp|P49327|FAS_HUMAN Fatty acid synthase OS=Homo sapiens OX=9606 GN=FASN PE=1 SV=3	1	29	29	29	18.0	18.0	18.0	273.42	2511	2511	0.0	192.18	27086000	28	576	861;1084;1368;1528;1534;1685;2008;2223;2270;2274;2706;3130;3190;3285;3416;3479;3494;3523;4104;4374;4485;4587;5336;5367;5380;5541;5574;5597;5863	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	878;1103;1393;1554;1560;1715;2042;2258;2305;2309;2753;3184;3245;3340;3475;3538;3553;3582;4190;4463;4576;4680;5441;5472;5485;5650;5685;5708;5978	938;1174;1479;1643;1649;1810;2158;2383;2435;2439;2921;3378;3440;3539;3678;3744;3759;3789;4426;4709;4824;4934;5744;5775;5788;5957;5996;6020;6299	998;1248;1576;1752;1758;1929;2309;2546;2599;2603;3149;3649;3715;3820;3964;4034;4050;4082;4749;5048;5165;5284;6186;6217;6230;6411;6460;6484;6777	998;1248;1576;1752;1758;1929;2309;2546;2599;2603;3149;3649;3715;3820;3964;4034;4050;4082;4749;5048;5165;5284;6186;6217;6230;6411;6460;6484;6777		
P49368	P49368	11	11	11	T-complex protein 1 subunit gamma	CCT3	sp|P49368|TCPG_HUMAN T-complex protein 1 subunit gamma OS=Homo sapiens OX=9606 GN=CCT3 PE=1 SV=4	1	11	11	11	23.5	23.5	23.5	60.533	545	545	0.0	72.961	14973000	11	577	63;357;494;1218;1280;2018;2703;3932;4038;4767;4904	True;True;True;True;True;True;True;True;True;True;True	63;361;499;1238;1303;2052;2750;4013;4124;4861;5001	71;387;530;1317;1388;2168;2918;4239;4358;5131;5284	75;410;560;1399;1481;2321;3146;4554;4681;5502;5679	75;410;560;1399;1481;2321;3146;4554;4681;5502;5679		
P49411	P49411	12	12	12	Elongation factor Tu, mitochondrial	TUFM	sp|P49411|EFTU_HUMAN Elongation factor Tu, mitochondrial OS=Homo sapiens OX=9606 GN=TUFM PE=1 SV=2	1	12	12	12	33.6	33.6	33.6	49.541	452	452	0.0	81.614	18376000	12	578	100;806;1302;1869;2025;2212;3263;4214;5011;5061;5172;5706	True;True;True;True;True;True;True;True;True;True;True;True	101;821;1325;1901;2059;2247;3318;4302;5111;5162;5273;5817	109;874;1411;2005;2176;2371;3517;4543;5399;5453;5571;6134	115;927;1506;2138;2329;2534;3798;4872;5804;5866;5993;6601	115;927;1506;2138;2329;2534;3798;4872;5804;5866;5993;6601		
P49419	P49419	1	1	1	Alpha-aminoadipic semialdehyde dehydrogenase	ALDH7A1	sp|P49419|AL7A1_HUMAN Alpha-aminoadipic semialdehyde dehydrogenase OS=Homo sapiens OX=9606 GN=ALDH7A1 PE=1 SV=5	1	1	1	1	6.9	6.9	6.9	58.486	539	539	0.0079618	5.7477	1126400	1	579	5405	True	5510	5813	6256	6256		
P49458	P49458	2	2	2	Signal recognition particle 9 kDa protein	SRP9	sp|P49458|SRP09_HUMAN Signal recognition particle 9 kDa protein OS=Homo sapiens OX=9606 GN=SRP9 PE=1 SV=2	1	2	2	2	25.6	25.6	25.6	10.112	86	86	0.0	14.4	3566500	2	580	4121;5503	True;True	4209;5612	4446;5919	4771;6371	4771;6371		
P49588	P49588	22	22	22	Alanine--tRNA ligase, cytoplasmic	AARS	sp|P49588|SYAC_HUMAN Alanine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=AARS1 PE=1 SV=2	1	22	22	22	33.4	33.4	33.4	106.81	968	968	0.0	146.93	31520000	23	581	105;445;515;555;756;857;1022;1194;1969;2055;2097;2781;2807;2860;3675;3722;3784;4000;4198;4229;5250;5566	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	106;449;522;563;769;874;1041;1214;2003;2089;2131;2829;2855;2908;3735;3782;3863;4085;4286;4317;5354;5677	115;478;554;598;816;934;1110;1292;2115;2208;2252;2999;3025;3086;3947;3994;4077;4078;4314;4527;4558;5654;5987	121;506;586;634;866;992;1180;1372;2261;2361;2410;3234;3262;3341;4248;4295;4383;4384;4631;4855;4888;6084;6450	121;506;586;634;866;992;1180;1372;2261;2361;2410;3234;3262;3341;4248;4295;4384;4631;4855;4888;6084;6450		
P49589	P49589	3	3	3	Cysteine--tRNA ligase, cytoplasmic	CARS	sp|P49589|SYCC_HUMAN Cysteine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=CARS1 PE=1 SV=3	1	3	3	3	4.3	4.3	4.3	85.472	748	748	0.0	20.354	1761900	3	582	395;4738;5442	True;True;True	399;4831;5551	426;5096;5857	452;5457;6305	452;5457;6305		
P49591	P49591	5	5	5	Serine--tRNA ligase, cytoplasmic	SARS	sp|P49591|SYSC_HUMAN Serine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=SARS1 PE=1 SV=3	1	5	5	5	10.3	10.3	10.3	58.777	514	514	0.0	30.125	3848700	5	583	1627;3306;5332;5679;5789	True;True;True;True;True	1656;3361;5437;5790;5900	1750;3560;5740;6106;6220	1865;3841;6182;6572;6691	1865;3841;6182;6572;6691		
P49720	P49720	3	3	3	Proteasome subunit beta type-3	PSMB3	sp|P49720|PSB3_HUMAN Proteasome subunit beta type-3 OS=Homo sapiens OX=9606 GN=PSMB3 PE=1 SV=2	1	3	3	3	23.9	23.9	23.9	22.949	205	205	0.0	20.555	2378400	3	584	663;1602;3705	True;True;True	672;1631;3765	713;1724;3977	759;1837;4278	759;1837;4278		
P49721	P49721	1	1	1	Proteasome subunit beta type-2	PSMB2	sp|P49721|PSB2_HUMAN Proteasome subunit beta type-2 OS=Homo sapiens OX=9606 GN=PSMB2 PE=1 SV=1	1	1	1	1	5.5	5.5	5.5	22.836	201	201	0.0	7.0421	2443200	1	585	1620	True	1649	1743	1857	1857		
P49736	P49736	6	6	6	DNA replication licensing factor MCM2	MCM2	sp|P49736|MCM2_HUMAN DNA replication licensing factor MCM2 OS=Homo sapiens OX=9606 GN=MCM2 PE=1 SV=4	1	6	6	6	8.4	8.4	8.4	101.89	904	904	0.0	43.687	4821900	6	586	1400;1480;2041;2756;4220;4240	True;True;True;True;True;True	1425;1506;2075;2804;4308;4328	1511;1593;2193;2974;4549;4570	1609;1697;2346;3208;4878;4901	1609;1697;2346;3208;4878;4901		
P49748	P49748	12	12	12	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial	ACADVL	sp|P49748|ACADV_HUMAN Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADVL PE=1 SV=1	1	12	12	12	22.6	22.6	22.6	70.389	655	655	0.0	79.988	11471000	12	587	271;460;1315;2011;2031;2156;2534;2567;2780;3964;4968;5456	True;True;True;True;True;True;True;True;True;True;True;True	274;464;1339;2045;2065;2191;2574;2607;2828;4047;5068;5565	292;495;1425;2161;2183;2314;2727;2762;2998;4274;5354;5871	309;523;1520;2313;2336;2476;2936;2975;3233;4590;5758;6319	309;523;1520;2313;2336;2476;2936;2975;3233;4590;5758;6319		
Q86TX2;P49753	Q86TX2;P49753	1;1	1;1	1;1	Acyl-coenzyme A thioesterase 1;Acyl-coenzyme A thioesterase 2, mitochondrial	ACOT1;ACOT2	sp|Q86TX2|ACOT1_HUMAN Acyl-coenzyme A thioesterase 1 OS=Homo sapiens OX=9606 GN=ACOT1 PE=1 SV=1;sp|P49753|ACOT2_HUMAN Acyl-coenzyme A thioesterase 2, mitochondrial OS=Homo sapiens OX=9606 GN=ACOT2 PE=1 SV=6	2	1	1	1	4.0	4.0	4.0	46.277	421	421;483	0.00092081	6.5263	768470	1	588	131	True	132	142	149	149		
P49755	P49755	2	2	2	Transmembrane emp24 domain-containing protein 10	TMED10	sp|P49755|TMEDA_HUMAN Transmembrane emp24 domain-containing protein 10 OS=Homo sapiens OX=9606 GN=TMED10 PE=1 SV=2	1	2	2	2	12.3	12.3	12.3	24.976	219	219	0.0	15.279	1637700	2	589	2699;3073	True;True	2746;3127	2914;3321	3140;3592	3140;3592		
P49756	P49756	2	2	2	RNA-binding protein 25	RBM25	sp|P49756|RBM25_HUMAN RNA-binding protein 25 OS=Homo sapiens OX=9606 GN=RBM25 PE=1 SV=3	1	2	2	2	2.1	2.1	2.1	100.18	843	843	0.0	11.1	1203900	1	590	1807;3301	True;True	1839;3356	1940;3555	2069;3836	2069;3836		
P49773	P49773	4	4	4	Histidine triad nucleotide-binding protein 1	HINT1	sp|P49773|HINT1_HUMAN Adenosine 5-monophosphoramidase HINT1 OS=Homo sapiens OX=9606 GN=HINT1 PE=1 SV=2	1	4	4	4	61.1	61.1	61.1	13.802	126	126	0.0	24.318	5357200	4	591	578;601;2343;3794	True;True;True;True	586;609;2378;3875	622;647;2515;4093	661;690;2694;4402	661;690;2694;4402		
P49915	P49915	4	4	4	GMP synthase [glutamine-hydrolyzing]	GMPS	sp|P49915|GUAA_HUMAN GMP synthase [glutamine-hydrolyzing] OS=Homo sapiens OX=9606 GN=GMPS PE=1 SV=1	1	4	4	4	7.4	7.4	7.4	76.715	693	693	0.0	24.815	2831900	4	592	309;1281;2371;4147	True;True;True;True	312;1304;2407;4235	336;1389;2548;4473	354;1482;2739;4799	354;1482;2739;4799		
P50151	P50151	1	1	1	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-10	GNG10	sp|P50151|GBG10_HUMAN Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-10 OS=Homo sapiens OX=9606 GN=GNG10 PE=1 SV=1	1	1	1	1	22.1	22.1	22.1	7.2053	68	68	0.0094862	5.7191	315560	0	593	651	True	660	699	744	744		
P50213	P50213	1	1	1	Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial	IDH3A	sp|P50213|IDH3A_HUMAN Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=IDH3A PE=1 SV=1	1	1	1	1	2.7	2.7	2.7	39.591	366	366	0.0	6.8759	878220	1	594	2423	True	2461	2606	2806	2806		
P50395;P31150	P50395	12;4	12;4	12;4	Rab GDP dissociation inhibitor beta	GDI2	sp|P50395|GDIB_HUMAN Rab GDP dissociation inhibitor beta OS=Homo sapiens OX=9606 GN=GDI2 PE=1 SV=2	2	12	12	12	36.9	36.9	36.9	50.663	445	445;447	0.0	87.668	21804000	12	595	814;1542;1662;1663;3501;3712;3762;3977;4624;4779;5072;5509	True;True;True;True;True;True;True;True;True;True;True;True	829;1570;1691;1692;3560;3772;3837;4060;4717;4873;5173;5618	882;1660;1786;1787;3766;3984;4051;4287;4974;4975;5144;5464;5925	935;1770;1903;1904;4057;4285;4356;4603;5329;5330;5515;5878;6377	935;1770;1903;1904;4057;4285;4356;4603;5329;5515;5878;6377		
P50402	P50402	1	1	1	Emerin	EMD	sp|P50402|EMD_HUMAN Emerin OS=Homo sapiens OX=9606 GN=EMD PE=1 SV=1	1	1	1	1	5.1	5.1	5.1	28.994	254	254	0.00085397	6.1169	408180	1	596	5825	True	5940	6261	6738	6738		
P50454	P50454	6	6	6	Serpin H1	SERPINH1	sp|P50454|SERPH_HUMAN Serpin H1 OS=Homo sapiens OX=9606 GN=SERPINH1 PE=1 SV=2	1	6	6	6	18.4	18.4	18.4	46.44	418	418	0.0	43.805	7053000	7	597	534;685;931;2253;3542;3703	True;True;True;True;True;True	541;695;950;2288;3601;3763	575;738;1015;2415;3808;3809;3975	609;786;1081;2579;4101;4102;4276	609;786;1081;2579;4102;4276		
Q8IZP2;P50502;Q8NFI4	Q8IZP2;P50502;Q8NFI4	3;3;2	3;3;2	3;3;2	Putative protein FAM10A4;Hsc70-interacting protein;Putative protein FAM10A5	ST13P4;ST13;ST13P5	sp|Q8IZP2|ST134_HUMAN Putative protein FAM10A4 OS=Homo sapiens OX=9606 GN=ST13P4 PE=5 SV=1;sp|P50502|F10A1_HUMAN Hsc70-interacting protein OS=Homo sapiens OX=9606 GN=ST13 PE=1 SV=2;sp|Q8NFI4|F10A5_HUMAN Putative protein FAM10A5 OS=Homo sapiens OX=9606 GN=S	3	3	3	3	14.2	14.2	14.2	27.406	240	240;369;369	0.0	20.902	3378300	3	598	205;2974;5082	True;True;True	207;3022;5183	221;3208;5474	231;3470;5890	231;3470;5890		
P50552	P50552	1	1	1	Vasodilator-stimulated phosphoprotein	VASP	sp|P50552|VASP_HUMAN Vasodilator-stimulated phosphoprotein OS=Homo sapiens OX=9606 GN=VASP PE=1 SV=3	1	1	1	1	3.7	3.7	3.7	39.829	380	380	0.00090334	6.4541	1237000	1	599	5310	True	5415	5718	6159	6159		
P50570;Q05193;Q9UQ16	P50570;Q05193;Q9UQ16	4;3;2	4;3;2	4;3;2	Dynamin-2;Dynamin-1;Dynamin-3	DNM2;DNM1;DNM3	sp|P50570|DYN2_HUMAN Dynamin-2 OS=Homo sapiens OX=9606 GN=DNM2 PE=1 SV=2;sp|Q05193|DYN1_HUMAN Dynamin-1 OS=Homo sapiens OX=9606 GN=DNM1 PE=1 SV=2;sp|Q9UQ16|DYN3_HUMAN Dynamin-3 OS=Homo sapiens OX=9606 GN=DNM3 PE=1 SV=4	3	4	4	4	5.1	5.1	5.1	98.063	870	870;864;869	0.0	28.708	2503700	4	600	1681;2286;4667;5600	True;True;True;True	1711;2321;4760;5711	1806;2451;5022;6023	1923;2618;5380;6487	1923;2618;5380;6487		
P50579	P50579	1	1	1	Methionine aminopeptidase 2	METAP2	sp|P50579|MAP2_HUMAN Methionine aminopeptidase 2 OS=Homo sapiens OX=9606 GN=METAP2 PE=1 SV=1	1	1	1	1	2.1	2.1	2.1	52.891	478	478	0.00092166	6.5334	435780	1	601	3855	True	3936	4159	4470	4470		
P50583	P50583	2	2	2	Bis(5-nucleosyl)-tetraphosphatase [asymmetrical]	NUDT2	sp|P50583|AP4A_HUMAN Bis(5-nucleosyl)-tetraphosphatase [asymmetrical] OS=Homo sapiens OX=9606 GN=NUDT2 PE=1 SV=3	1	2	2	2	25.9	25.9	25.9	16.829	147	147	0.0	11.44	3003500	2	602	5159;5635	True;True	5260;5746	5558;6058	5980;6524	5980;6524		
P50914	P50914	4	4	4	60S ribosomal protein L14	RPL14	sp|P50914|RL14_HUMAN 60S ribosomal protein L14 OS=Homo sapiens OX=9606 GN=RPL14 PE=1 SV=4	1	4	4	4	20.9	20.9	20.9	23.432	215	215	0.0	26.172	9895700	5	603	338;609;3612;5117	True;True;True;True	341;617;618;3672;5218	367;655;656;3882;5511	389;698;699;4180;5930	389;698;4180;5930	69	55
P50990	P50990	18	18	18	T-complex protein 1 subunit theta	CCT8	sp|P50990|TCPQ_HUMAN T-complex protein 1 subunit theta OS=Homo sapiens OX=9606 GN=CCT8 PE=1 SV=4	1	18	18	18	44.9	44.9	44.9	59.62	548	548	0.0	124.09	31732000	19	604	190;200;374;500;853;1083;1507;2188;2327;2997;3165;3199;3589;3654;4029;4224;4338;4751	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	192;202;378;506;870;1102;1533;2223;2362;3048;3219;3254;3649;3714;4114;4312;4426;4845	205;216;405;538;930;1173;1621;2346;2495;2496;3238;3413;3449;3859;3924;4347;4553;4671;5111	215;226;431;569;988;1247;1727;2509;2665;2666;3506;3686;3724;4156;4224;4669;4882;5006;5475	215;226;431;569;988;1247;1727;2509;2666;3506;3686;3724;4156;4224;4669;4882;5006;5475		
P50991	P50991	12	12	12	T-complex protein 1 subunit delta	CCT4	sp|P50991|TCPD_HUMAN T-complex protein 1 subunit delta OS=Homo sapiens OX=9606 GN=CCT4 PE=1 SV=4	1	12	12	12	28.4	28.4	28.4	57.924	539	539	0.0	87.279	22107000	12	605	287;406;653;747;1085;1424;1861;1991;2001;3630;5058;5272	True;True;True;True;True;True;True;True;True;True;True;True	290;410;662;760;1104;1449;1893;2025;2035;3690;5159;5376	309;438;701;702;807;1175;1535;1997;2139;2150;3900;5449;5677	326;464;746;747;857;1249;1634;2129;2288;2300;4198;5862;6111	326;464;747;857;1249;1634;2129;2288;2300;4198;5862;6111		
P50995	P50995	4	4	4	Annexin A11	ANXA11	sp|P50995|ANX11_HUMAN Annexin A11 OS=Homo sapiens OX=9606 GN=ANXA11 PE=1 SV=1	1	4	4	4	9.3	9.3	9.3	54.389	505	505	0.0	31.434	3688200	4	606	194;2229;3312;4462	True;True;True;True	196;2264;3368;4553	209;2389;3567;4801	219;2552;3848;5142	219;2552;3848;5142		
P51114;Q06787	P51114	3;1	3;1	1;0	Fragile X mental retardation syndrome-related protein 1	FXR1	sp|P51114|FXR1_HUMAN Fragile X mental retardation syndrome-related protein 1 OS=Homo sapiens OX=9606 GN=FXR1 PE=1 SV=3	2	3	3	1	6.0	6.0	3.4	69.72	621	621;632	0.0	17.375	2141200	3	607	2548;3470;5299	True;True;True	2588;3529;5404	2741;3735;5707	2950;4025;6147	2950;4025;6147		
P51116	P51116	3	1	1	Fragile X mental retardation syndrome-related protein 2	FXR2	sp|P51116|FXR2_HUMAN Fragile X mental retardation syndrome-related protein 2 OS=Homo sapiens OX=9606 GN=FXR2 PE=1 SV=2	1	3	1	1	5.9	3.6	3.6	74.222	673	673	0.0016878	6.0093	812500	1	608	1345;3470;5299	True;False;False	1370;3529;5404	1456;3735;5707	1553;4025;6147	1553;4025;6147		
P51149	P51149	6	6	6	Ras-related protein Rab-7a	RAB7A	sp|P51149|RAB7A_HUMAN Ras-related protein Rab-7a OS=Homo sapiens OX=9606 GN=RAB7A PE=1 SV=1	1	6	6	6	30.9	30.9	30.9	23.489	207	207	0.0	37.504	4001200	6	609	687;1698;3954;4187;4889;5287	True;True;True;True;True;True	697;1728;4037;4275;4986;5391	740;1823;4264;4514;5266;5694	788;1942;4580;4841;5659;6132	788;1942;4580;4841;5659;6132		
P51153;Q92930;P61006;P59190	P51153	3;1;1;1	2;0;0;0	2;0;0;0	Ras-related protein Rab-13	RAB13	sp|P51153|RAB13_HUMAN Ras-related protein Rab-13 OS=Homo sapiens OX=9606 GN=RAB13 PE=1 SV=1	4	3	2	2	17.7	12.3	12.3	22.774	203	203;207;207;212	0.0	13.476	647360	2	610	3316;3495;4665	False;True;True	3372;3554;4758	3571;3572;3760;5020	3852;3853;4051;5378	3853;4051;5378		
P51398	P51398	2	2	2	28S ribosomal protein S29, mitochondrial	DAP3	sp|P51398|RT29_HUMAN 28S ribosomal protein S29, mitochondrial OS=Homo sapiens OX=9606 GN=DAP3 PE=1 SV=1	1	2	2	2	8.5	8.5	8.5	45.566	398	398	0.0	16.97	1610500	2	611	1146;1294	True;True	1165;1317	1240;1403	1314;1498	1314;1498		
P51571	P51571	2	2	2	Translocon-associated protein subunit delta	SSR4	sp|P51571|SSRD_HUMAN Translocon-associated protein subunit delta OS=Homo sapiens OX=9606 GN=SSR4 PE=1 SV=1	1	2	2	2	16.8	16.8	16.8	18.998	173	173	0.0	13.24	2494200	2	612	3952;5853	True;True	4035;5968	4262;6289	4578;6767	4578;6767		
P51659	P51659	5	5	5	Peroxisomal multifunctional enzyme type 2;(3R)-hydroxyacyl-CoA dehydrogenase;Enoyl-CoA hydratase 2	HSD17B4	sp|P51659|DHB4_HUMAN Peroxisomal multifunctional enzyme type 2 OS=Homo sapiens OX=9606 GN=HSD17B4 PE=1 SV=3	1	5	5	5	8.2	8.2	8.2	79.685	736	736	0.0	29.56	2231000	5	613	565;2748;5352;5409;5562	True;True;True;True;True	573;2795;5457;5517;5672	608;2965;5760;5821;5982	644;3195;6202;6265;6445	644;3195;6202;6265;6445		
P51665	P51665	3	3	3	26S proteasome non-ATPase regulatory subunit 7	PSMD7	sp|P51665|PSMD7_HUMAN 26S proteasome non-ATPase regulatory subunit 7 OS=Homo sapiens OX=9606 GN=PSMD7 PE=1 SV=2	1	3	3	3	16.0	16.0	16.0	37.025	324	324	0.0	18.955	3150700	3	614	812;5550;5572	True;True;True	827;5659;5683	880;5966;5994	933;6420;6458	933;6420;6458		
P51858	P51858	8	8	8	Hepatoma-derived growth factor	HDGF	sp|P51858|HDGF_HUMAN Hepatoma-derived growth factor OS=Homo sapiens OX=9606 GN=HDGF PE=1 SV=1	1	8	8	8	51.7	51.7	51.7	26.788	240	240	0.0	49.98	9645200	9	615	810;1017;1941;2133;2469;3628;4406;5852	True;True;True;True;True;True;True;True	825;1036;1975;2168;2508;3688;4496;5967	878;1105;2086;2087;2289;2656;3898;4743;6288	931;1175;2230;2231;2451;2858;4196;5084;6766	931;1175;2230;2451;2858;4196;5084;6766		
