Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Intensity	MS/MS count	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
P23721	P23721	13	13	13	Phosphoserine aminotransferase	serC	sp|P23721|SERC_ECOLI Phosphoserine aminotransferase OS=Escherichia coli (strain K12) OX=83333 GN=serC PE=1 SV=4	1	13	13	13	45.0	45.0	45.0	39.783	362	362	0.0	54.4	181870000	21	963	292;837;1019;1100;1911;2425;4188;4404;6600;8157;10681;12074;12186	True;True;True;True;True;True;True;True;True;True;True;True;True	312;915;916;1124;1125;1212;1213;2081;2643;4533;4773;7125;8896;11630;13142;13260	460;461;1271;1272;1549;1550;1551;1552;1668;1669;1670;2800;3507;3508;5913;6245;9322;11700;15180;17212;17357	561;562;1610;1611;1964;1965;1966;1967;2107;2108;2109;3561;4471;4472;7531;7973;11875;11876;14958;19389;22113;22289	561;1611;1966;2107;3561;4472;7531;7973;11875;14958;19389;22113;22289	1039;1040;1041	13;342;354
P23827	P23827	6	6	6	Ecotin	eco	sp|P23827|ECOT_ECOLI Ecotin OS=Escherichia coli (strain K12) OX=83333 GN=eco PE=1 SV=1	1	6	6	6	40.7	40.7	40.7	18.192	162	162	0.0	30.737	54121000	5	964	3661;5009;7186;9065;9297;10446	True;True;True;True;True;True	3960;5423;7754;9884;10137;11372	5175;7101;10144;12923;13250;14848	6607;6608;9086;12928;16493;16876;18955	6607;9086;12928;16493;16876;18955		
P23830	P23830	15	15	15	CDP-diacylglycerol--serine O-phosphatidyltransferase	pssA	sp|P23830|PSS_ECOLI CDP-diacylglycerol--serine O-phosphatidyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=pssA PE=1 SV=2	1	15	15	15	48.8	48.8	48.8	52.801	451	451	0.0	100.61	115640000	21	965	1456;1929;2274;2645;3976;5196;5310;5637;6138;6437;7286;7685;10114;10381;11446	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	1603;2099;2480;2874;4303;5620;5748;6102;6640;6956;7859;8290;8291;11017;11303;11304;12454	2195;2819;3303;3807;5623;7371;7530;8009;8010;8739;9128;10271;10272;10821;10822;10823;14404;14758;14759;16322	2782;3583;4205;4846;7175;7176;9439;9639;10260;10261;11153;11630;13093;13094;13794;13795;13796;18356;18836;18837;20953	2782;3583;4205;4846;7176;9439;9639;10260;11153;11630;13093;13796;18356;18837;20953	1042;1043	112;260
P23836	P23836	10	10	10	Transcriptional regulatory protein PhoP	phoP	sp|P23836|PHOP_ECOLI Transcriptional regulatory protein PhoP OS=Escherichia coli (strain K12) OX=83333 GN=phoP PE=1 SV=1	1	10	10	10	62.8	62.8	62.8	25.535	223	223	0.0	36.688	56862000	11	966	2077;2792;2993;4409;5566;8348;9156;9770;11452;11618	True;True;True;True;True;True;True;True;True;True	2263;3027;3253;4778;6028;9114;9983;10651;12460;12652	3037;3995;4295;4296;6251;7911;7912;11983;13056;13931;13932;16329;16596	3861;5089;5451;5452;7979;10144;10145;15352;16656;17745;17746;20966;21297	3861;5089;5451;7979;10144;15352;16656;17745;20966;21297		
P23839	P23839	9	9	9	UPF0701 protein YicC	yicC	sp|P23839|YICC_ECOLI UPF0701 protein YicC OS=Escherichia coli (strain K12) OX=83333 GN=yicC PE=1 SV=2	1	9	9	9	35.9	35.9	35.9	33.175	287	287	0.0	35.334	58052000	10	967	3950;5094;6495;6548;7879;9608;9635;9690;11370	True;True;True;True;True;True;True;True;True	4276;5512;7017;7071;8571;10470;10500;10560;12371;12372	5586;7219;7220;9196;9257;11257;13688;13726;13811;16215;16216	7123;9235;9236;11709;11783;14358;17424;17472;17585;20805;20806	7123;9236;11709;11783;14358;17424;17472;17585;20805	1044	279
P23843	P23843	24	24	24	Periplasmic oligopeptide-binding protein	oppA	sp|P23843|OPPA_ECOLI Periplasmic oligopeptide-binding protein OS=Escherichia coli (strain K12) OX=83333 GN=oppA PE=1 SV=2	1	24	24	24	69.1	69.1	69.1	60.898	543	543	0.0	107.53	172050000	31	968	308;505;558;1012;1877;1878;2006;2603;5134;6078;6268;6908;7043;7466;7552;7553;7565;8281;9798;9826;9971;10742;12007;12016	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	331;545;605;1117;2046;2047;2187;2831;5554;6575;6777;7446;7588;8055;8143;8144;8157;9043;10682;10683;10713;10863;11698;13068;13078	486;776;850;1540;2760;2761;2762;2937;3754;7269;8644;8916;9730;9731;9906;9907;10528;10638;10639;10657;11899;11900;13972;13973;14014;14195;15292;15293;17099;17110	591;989;1075;1952;3507;3508;3509;3510;3736;4788;9294;11048;11381;12402;12403;12636;12637;13420;13568;13569;13592;15257;15258;17792;17793;17846;18066;19603;19604;21939;21951	591;989;1075;1952;3507;3508;3736;4788;9294;11048;11381;12402;12636;13420;13568;13569;13592;15257;17793;17846;18066;19604;21939;21951	1045	476
P23847	P23847	22	22	22	Periplasmic dipeptide transport protein	dppA	sp|P23847|DPPA_ECOLI Periplasmic dipeptide transport protein OS=Escherichia coli (strain K12) OX=83333 GN=dppA PE=1 SV=1	1	22	22	22	59.4	59.4	59.4	60.293	535	535	0.0	106.75	344040000	39	969	333;2767;3119;3987;3988;4665;4765;5257;5786;6440;7664;8026;8224;8608;8619;8620;9637;10517;10806;11677;11959;11972	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	356;3002;3383;4315;4316;4317;5049;5156;5690;6267;6959;8258;8259;8759;8760;8968;9395;9406;9407;9408;10502;10503;11447;11767;12716;12717;13019;13032	516;3964;4450;5639;5640;5641;6589;6590;6732;6733;7458;8221;9131;9132;10779;10780;10781;10782;10783;11521;11522;11523;11783;11784;12330;12344;12345;12346;12347;13728;13729;13730;14938;15375;16671;16672;16673;17043;17044;17059	631;5050;5051;5630;7199;7200;7201;8411;8412;8595;8596;9551;10536;11633;11634;13746;13747;13748;13749;13750;14727;14728;14729;15068;15069;15780;15794;15795;15796;15797;15798;17474;17475;17476;17477;19084;19712;21383;21384;21385;21386;21874;21875;21894	631;5051;5630;7200;7201;8411;8595;9551;10536;11633;13747;14729;15068;15780;15794;15796;17476;19084;19712;21384;21875;21894	1046;1047;1048;1049;1050;1051;1052	146;265;285;379;392;395;494
P23862	P23862	1	1	1	Primosomal replication protein N	priC	sp|P23862|PRIC_ECOLI Primosomal replication protein N OS=Escherichia coli (strain K12) OX=83333 GN=priC PE=1 SV=3	1	1	1	1	6.9	6.9	6.9	20.375	175	175	0.0089744	1.1232	1563300	0	970	11728	True	12770	16738	21470	21470		
P23865	P23865	14	14	14	Tail-specific protease	prc	sp|P23865|PRC_ECOLI Tail-specific protease OS=Escherichia coli (strain K12) OX=83333 GN=prc PE=1 SV=2	1	14	14	14	28.0	28.0	28.0	76.662	682	682	0.0	29.23	38943000	14	971	211;864;2558;3548;4381;5816;6323;6400;6475;8186;8686;9542;11649;12271	True;True;True;True;True;True;True;True;True;True;True;True;True;True	227;944;2782;3839;4750;6297;6834;6917;6995;8928;9481;10402;12687;13349	342;1310;3687;5017;6218;8255;8982;9083;9172;11738;12436;13597;16638;17465	427;1657;4702;6394;7943;10573;11459;11578;11678;15012;15898;15899;17309;21346;22418	427;1657;4702;6394;7943;10573;11459;11578;11678;15012;15898;17309;21346;22418		
P23869	P23869	7	7	7	Peptidyl-prolyl cis-trans isomerase B	ppiB	sp|P23869|PPIB_ECOLI Peptidyl-prolyl cis-trans isomerase B OS=Escherichia coli (strain K12) OX=83333 GN=ppiB PE=1 SV=2	1	7	7	7	45.1	45.1	45.1	18.153	164	164	0.0	28.263	274200000	17	972	2350;2475;7940;9578;10233;11261;11739	True;True;True;True;True;True;True	2563;2694;8661;8662;10438;10439;11149;12255;12256;12783	3408;3573;3574;11381;11382;13644;13645;13646;13647;14559;14560;14561;16053;16054;16753	4338;4554;4555;4556;14533;14534;17367;17368;17369;17370;18553;18554;18555;18556;20601;20602;21486	4338;4556;14533;17369;18554;20602;21486	1053;1054;1055;1056	1;49;59;146
P23871	P23871	9	9	9	Ferrochelatase	hemH	sp|P23871|HEMH_ECOLI Ferrochelatase OS=Escherichia coli (strain K12) OX=83333 GN=hemH PE=1 SV=3	1	9	9	9	34.4	34.4	34.4	35.884	320	320	0.0	36.288	18024000	8	973	2681;2891;3068;4543;4554;9640;10303;10304;12031	True;True;True;True;True;True;True;True;True	2912;3147;3330;4919;4930;10506;11220;11221;13094	3856;4172;4388;6419;6435;13733;14651;14652;17136	4907;5308;5556;8178;8197;17480;18689;18690;21993	4907;5308;5556;8178;8197;17480;18689;18690;21993		
P23882	P23882	9	9	9	Methionyl-tRNA formyltransferase	fmt	sp|P23882|FMT_ECOLI Methionyl-tRNA formyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=fmt PE=1 SV=4	1	9	9	9	47.9	47.9	47.9	34.168	315	315	0.0	73.261	59160000	10	974	887;1126;3109;4798;5100;6229;7309;8724;8801	True;True;True;True;True;True;True;True;True	980;1240;3373;5193;5518;6737;7884;9522;9603	1374;1703;4439;6782;7226;8869;10306;12481;12482;12577	1749;2147;5618;8666;9242;11316;13136;15952;15953;16067	1749;2147;5618;8666;9242;11316;13136;15953;16067		
P23886	P23886	7	7	7	ATP-binding/permease protein CydC	cydC	sp|P23886|CYDC_ECOLI ATP-binding/permease protein CydC OS=Escherichia coli (strain K12) OX=83333 GN=cydC PE=3 SV=2	1	7	7	7	17.3	17.3	17.3	62.919	573	573	0.0	17.675	12853000	7	975	774;1324;1981;7004;9023;9934;10618	True;True;True;True;True;True;True	845;1461;2160;7549;9837;10824;11561	1184;2019;2904;9861;12866;14150;15087	1500;2581;3690;12580;16412;18011;19268	1500;2581;3690;12580;16412;18011;19268		
P23893	P23893	11	11	11	Glutamate-1-semialdehyde 2,1-aminomutase	hemL	sp|P23893|GSA_ECOLI Glutamate-1-semialdehyde 2,1-aminomutase OS=Escherichia coli (strain K12) OX=83333 GN=hemL PE=1 SV=2	1	11	11	11	39.0	39.0	39.0	45.366	426	426	0.0	85.685	111940000	16	976	174;368;481;1358;3258;5311;7929;7995;9479;10880;12433	True;True;True;True;True;True;True;True;True;True;True	187;393;519;1496;3528;5749;5750;8646;8725;10335;11844;13531	289;560;739;740;2060;4633;7531;7532;11360;11361;11477;13516;15479;15480;17705	362;698;942;943;944;2627;5863;9640;9641;14507;14508;14677;17211;19843;19844;22706	362;698;942;2627;5863;9641;14508;14677;17211;19843;22706	1057;1058	111;271
P23894	P23894	2	2	2	Protease HtpX	htpX	sp|P23894|HTPX_ECOLI Protease HtpX OS=Escherichia coli (strain K12) OX=83333 GN=htpX PE=1 SV=1	1	2	2	2	12.3	12.3	12.3	31.923	293	293	0.0	10.445	28072000	2	977	8584;9986	True;True	9370;10879	12302;14218	15746;18097	15746;18097		
P23909	P23909	9	9	9	DNA mismatch repair protein MutS	mutS	sp|P23909|MUTS_ECOLI DNA mismatch repair protein MutS OS=Escherichia coli (strain K12) OX=83333 GN=mutS PE=1 SV=1	1	9	9	9	14.3	14.3	14.3	95.246	853	853	0.0	19.325	12053000	8	978	593;671;1015;1021;4869;8956;8968;10038;12215	True;True;True;True;True;True;True;True;True	642;730;1120;1127;5273;9767;9779;10935;13291	897;1023;1543;1554;6897;12783;12796;14285;17399	1134;1296;1956;1969;8814;16313;16326;18179;22343	1134;1296;1956;1969;8814;16313;16326;18179;22343		
P23917	P23917	7	7	7	Fructokinase	mak	sp|P23917|MAK_ECOLI Fructokinase OS=Escherichia coli (strain K12) OX=83333 GN=mak PE=1 SV=2	1	7	7	7	31.5	31.5	31.5	32.499	302	302	0.0	18.187	24434000	6	979	3699;4515;7515;7647;7987;8711;12377	True;True;True;True;True;True;True	4002;4889;8105;8240;8717;9508;13468	5220;6384;10594;10759;11468;12466;17622	6664;8137;13512;13724;14668;15934;22610	6664;8137;13512;13724;14668;15934;22610		
P23930	P23930	6	6	6	Apolipoprotein N-acyltransferase	lnt	sp|P23930|LNT_ECOLI Apolipoprotein N-acyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=lnt PE=1 SV=1	1	6	6	6	14.6	14.6	14.6	57.065	512	512	0.0	11.904	10279000	5	980	330;1976;3747;4469;11961;12099	True;True;True;True;True;True	353;2155;4060;4842;13021;13170	511;2899;5315;6332;17047;17249	624;3683;6800;8076;21878;22156	624;3683;6800;8076;21878;22156		
P24171	P24171	20	20	20	Peptidyl-dipeptidase dcp	dcp	sp|P24171|DCP_ECOLI Dipeptidyl carboxypeptidase OS=Escherichia coli (strain K12) OX=83333 GN=dcp PE=1 SV=4	1	20	20	20	40.7	40.7	40.7	77.515	681	681	0.0	71.331	139680000	24	981	851;1035;1074;1647;2633;3232;4934;7519;7991;8945;9159;9559;10360;10566;10966;11403;11783;11981;11996;12069	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	931;1141;1184;1806;2862;3502;5343;8109;8721;9756;9986;10419;11280;11504;11505;11937;12407;12831;13041;13057;13137	1292;1293;1571;1572;1630;1631;2458;3791;4603;4604;6992;10598;11472;12765;12766;13059;13619;14730;15015;15016;15607;16259;16809;17068;17088;17207	1635;1636;1990;1991;2067;2068;3129;4830;5824;5825;8950;13516;14672;16289;16290;16659;17335;18795;19183;19184;20017;20863;21558;21903;21926;22108	1636;1991;2067;3129;4830;5825;8950;13516;14672;16289;16659;17335;18795;19183;20017;20863;21558;21903;21926;22108	1059	301
P24173	P24173	1	1	1	Lipopolysaccharide heptosyltransferase 1	rfaC	sp|P24173|RFAC_ECOLI Lipopolysaccharide heptosyltransferase 1 OS=Escherichia coli (strain K12) OX=83333 GN=rfaC PE=1 SV=1	1	1	1	1	3.8	3.8	3.8	35.543	319	319	0.0	3.7364	1381700	1	982	2729	True	2962	3915	4975	4975		
P24182	P24182	15	15	15	Biotin carboxylase	accC	sp|P24182|ACCC_ECOLI Biotin carboxylase OS=Escherichia coli (strain K12) OX=83333 GN=accC PE=1 SV=2	1	15	15	15	39.9	39.9	39.9	49.32	449	449	0.0	61.716	184810000	23	983	498;499;3362;3795;4911;4947;5270;5472;5588;6786;7981;9556;10552;11659;11829	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	536;537;3637;4110;4111;5316;5357;5705;5927;5928;6050;7321;8710;10416;11489;12698;12879	763;764;4766;5380;5381;5382;6959;7012;7479;7786;7787;7788;7941;7942;9565;11460;11461;13616;14996;16652;16870;16871	973;974;6053;6873;6874;6875;8895;8973;9579;9991;9992;9993;10181;10182;12184;14659;14660;14661;17332;19159;21363;21658;21659	973;974;6053;6875;8895;8973;9579;9992;10181;12184;14659;17332;19159;21363;21658	1060;1061;1062	142;184;425
P24183	P24183	2	2	2	Formate dehydrogenase, nitrate-inducible, major subunit	fdnG	sp|P24183|FDNG_ECOLI Formate dehydrogenase, nitrate-inducible, major subunit OS=Escherichia coli (strain K12) OX=83333 GN=fdnG PE=1 SV=3	1	2	2	2	4.5	4.5	4.5	112.96	1015	1015	0.003963	1.4244	1416100	2	984	4095;7216	True;True	4433;7787	5788;10185	7371;12974	7371;12974		
P24186	P24186	5	5	5	Bifunctional protein FolD;Methylenetetrahydrofolate dehydrogenase;Methenyltetrahydrofolate cyclohydrolase	folD	sp|P24186|FOLD_ECOLI Bifunctional protein FolD OS=Escherichia coli (strain K12) OX=83333 GN=folD PE=1 SV=4	1	5	5	5	24.0	24.0	24.0	31.043	288	288	0.0	12.557	33210000	7	985	953;4180;5280;8484;11841	True;True;True;True;True	1054;4524;5718;9263;12892	1466;5904;7497;7498;12176;16887;16888	1870;7521;9603;9604;15595;21681;21682	1870;7521;9603;15595;21681		
P24205	P24205	4	4	4	Lipid A biosynthesis myristoyltransferase	lpxM	sp|P24205|LPXM_ECOLI Lipid A biosynthesis myristoyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=lpxM PE=1 SV=1	1	4	4	4	13.3	13.3	13.3	37.41	323	323	0.0	7.839	10675000	4	986	747;1174;8005;8288	True;True;True;True	815;1293;8736;9050	1139;1775;11491;11907	1433;2240;14693;15265	1433;2240;14693;15265		
P24207	P24207	2	2	2	Phenylalanine-specific permease	pheP	sp|P24207|PHEP_ECOLI Phenylalanine-specific permease OS=Escherichia coli (strain K12) OX=83333 GN=pheP PE=1 SV=1	1	2	2	2	5.9	5.9	5.9	50.677	458	458	0.0	7.5128	3810300	2	987	1094;7992	True;True	1206;8722	1662;11473	2101;14673	2101;14673		
P24224	P24224	1	1	1	Holo-[acyl-carrier-protein] synthase	acpS	sp|P24224|ACPS_ECOLI Holo-[acyl-carrier-protein] synthase OS=Escherichia coli (strain K12) OX=83333 GN=acpS PE=1 SV=3	1	1	1	1	11.1	11.1	11.1	14.052	126	126	0.0	4.2906	970310	1	988	604	True	653	917	1162	1162		
P24228	P24228	2	2	2	D-alanyl-D-alanine carboxypeptidase DacB	dacB	sp|P24228|DACB_ECOLI D-alanyl-D-alanine carboxypeptidase DacB OS=Escherichia coli (strain K12) OX=83333 GN=dacB PE=1 SV=2	1	2	2	2	6.9	6.9	6.9	51.798	477	477	0.0	4.9381	2441700	1	989	4438;9034	True;True	4808;9850	6290;12884	8029;16434	8029;16434		
P24230	P24230	3	3	3	ATP-dependent DNA helicase RecG	recG	sp|P24230|RECG_ECOLI ATP-dependent DNA helicase RecG OS=Escherichia coli (strain K12) OX=83333 GN=recG PE=1 SV=1	1	3	3	3	4.2	4.2	4.2	76.429	693	693	0.0	5.2547	44363000	3	990	6691;10607;11811	True;True;True	7222;11550;12859	9440;15073;16846	12024;19248;21629	12024;19248;21629		
P24251	P24251	7	7	7	Sigma factor-binding protein Crl	crl	sp|P24251|CRL_ECOLI Sigma factor-binding protein Crl OS=Escherichia coli (strain K12) OX=83333 GN=crl PE=1 SV=5	1	7	7	7	43.6	43.6	43.6	15.655	133	133	0.0	17.569	57177000	9	991	2763;3587;3632;5923;6542;7296;10013	True;True;True;True;True;True;True	2997;3880;3928;6410;7065;7870;10910	3959;5065;5127;8410;9249;9250;10290;14257;14258	5043;6459;6539;10756;11773;11774;13115;18145;18146	5043;6459;6539;10756;11774;13115;18145		
P24252	P24252	5	5	5	Uncharacterized protein YbgA	ybgA	sp|P24252|YBGA_ECOLI Uncharacterized protein YbgA OS=Escherichia coli (strain K12) OX=83333 GN=ybgA PE=4 SV=1	1	5	5	5	36.1	36.1	36.1	20.211	169	169	0.0	7.5887	11352000	5	992	5164;6708;8952;11893;12131	True;True;True;True;True	5586;7239;9763;12950;13204	7319;9457;12778;16959;17295	9355;12041;16307;21778;22214	9355;12041;16307;21778;22214		
P24255	P24255	10	10	10	RNA polymerase sigma-54 factor	rpoN	sp|P24255|RP54_ECOLI RNA polymerase sigma-54 factor OS=Escherichia coli (strain K12) OX=83333 GN=rpoN PE=1 SV=2	1	10	10	10	27.7	27.7	27.7	53.989	477	477	0.0	54.13	32831000	14	993	1541;2309;2310;3030;3239;6826;7376;8492;10709;12133	True;True;True;True;True;True;True;True;True;True	1696;2518;2519;3291;3509;7362;7956;9271;11660;13206	2321;3352;3353;3354;4340;4611;9617;10395;12185;12186;15240;17297	2952;2953;4263;4264;4265;5500;5834;12257;13250;15604;15605;15606;19522;22216	2953;4263;4264;5500;5834;12257;13250;15604;19522;22216		
P24554	P24554	9	9	9	DNA repair protein RadA	radA	sp|P24554|RADA_ECOLI DNA repair protein RadA OS=Escherichia coli (strain K12) OX=83333 GN=radA PE=1 SV=1	1	9	9	9	23.0	23.0	23.0	49.472	460	460	0.0	18.145	17641000	8	994	644;2998;3092;6055;7313;7343;9933;10941;11357	True;True;True;True;True;True;True;True;True	698;3258;3356;6549;7889;7920;10823;11912;12357	975;4301;4421;8605;10312;10350;14149;15578;16195	1233;5457;5595;11004;13142;13194;18010;19985;20784	1233;5457;5595;11004;13142;13194;18010;19985;20784		
P24555	P24555	3	3	3	Protease 2	ptrB	sp|P24555|PTRB_ECOLI Protease 2 OS=Escherichia coli (strain K12) OX=83333 GN=ptrB PE=1 SV=2	1	3	3	3	6.0	6.0	6.0	79.49	686	686	0.0	2.175	4410100	2	995	1723;5080;8982	True;True;True	1884;5497;9793	2549;7201;12810	3235;9215;16341	3235;9215;16341		
P25397	P25397	7	7	7	Tellurite methyltransferase	tehB	sp|P25397|TEHB_ECOLI Tellurite methyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=tehB PE=1 SV=1	1	7	7	7	36.5	36.5	36.5	22.53	197	197	0.0	14.367	23173000	8	996	1598;7985;9617;10441;11826;12301;12490	True;True;True;True;True;True;True	1755;8714;8715;10479;11367;12876;13388;13589	2398;11465;11466;13697;13698;14842;16867;17527;17768	3055;14665;14666;17434;17435;18949;21655;22498;22781	3055;14665;17435;18949;21655;22498;22781	1063	63
P25437	P25437	9	9	9	S-(hydroxymethyl)glutathione dehydrogenase	frmA	sp|P25437|FRMA_ECOLI S-(hydroxymethyl)glutathione dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=frmA PE=1 SV=3	1	9	9	9	34.4	34.4	34.4	39.359	369	369	0.0	27.94	73513000	9	997	134;2144;3305;3306;3812;5292;5502;9167;9855	True;True;True;True;True;True;True;True;True	144;2339;3575;3576;4130;5730;5963;9994;10743	219;3134;4692;4693;5408;7512;7834;7835;13068;14049	273;3976;5948;5949;6906;9620;10053;10054;16668;17887	273;3976;5948;5949;6906;9620;10054;16668;17887		
P25516	P25516	35	35	35	Aconitate hydratase A	acnA	sp|P25516|ACNA_ECOLI Aconitate hydratase A OS=Escherichia coli (strain K12) OX=83333 GN=acnA PE=1 SV=3	1	35	35	35	54.2	54.2	54.2	97.676	891	891	0.0	228.0	1278700000	85	998	178;323;1161;1244;1638;1824;1851;3121;3308;3579;3638;4493;4811;5064;5092;5380;5596;5876;5915;7367;8302;8681;9447;9459;9695;9780;10456;10794;10889;11377;11390;11529;11848;12003;12229	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	191;346;1277;1374;1797;1991;2020;3385;3578;3872;3934;4867;5206;5479;5510;5826;5827;6060;6360;6401;7945;7946;9066;9476;10301;10315;10565;10661;10662;11383;11754;11854;12379;12392;12393;12394;12558;12899;13064;13305	293;503;1748;1908;1909;1910;2447;2689;2727;4452;4695;5055;5056;5134;5135;6361;6799;6800;7176;7177;7216;7217;7638;7639;7640;7641;7642;7643;7957;8338;8397;10379;10380;10381;11926;12431;13471;13492;13816;13943;13944;13945;13946;14860;15361;15493;16224;16225;16238;16239;16240;16241;16242;16243;16478;16479;16898;17095;17415;17416	366;367;614;2197;2442;2443;2444;3109;3422;3465;5632;5951;5952;6445;6446;6547;6548;6549;6550;6551;6552;6553;8112;8684;8685;9184;9185;9186;9187;9232;9233;9773;9774;9775;9776;9777;9778;9779;10198;10675;10739;13227;13228;13229;13230;13231;15284;15892;17143;17180;17181;17593;17758;17759;17760;17761;17762;18972;18973;19693;19859;19860;19861;20816;20817;20818;20819;20835;20836;20837;20838;20839;20840;20841;20842;20843;20844;21155;21156;21157;21698;21699;21935;22362;22363;22364	366;614;2197;2442;3109;3422;3465;5632;5952;6445;6548;8112;8684;9186;9232;9776;10198;10675;10739;13229;15284;15892;17143;17180;17593;17759;18972;19693;19860;20816;20836;21155;21698;21935;22364	1064;1065;1066;1067;1068;1069;1070;1071;1072	88;103;306;327;367;605;649;667;809
P25519	P25519	11	11	11	GTPase HflX	hflX	sp|P25519|HFLX_ECOLI GTPase HflX OS=Escherichia coli (strain K12) OX=83333 GN=hflX PE=1 SV=3	1	11	11	11	33.6	33.6	33.6	48.327	426	426	0.0	31.494	34443000	12	999	224;1152;3691;4813;5077;7282;7847;8628;9207;10313;11926	True;True;True;True;True;True;True;True;True;True;True	240;1267;3992;5208;5492;7855;8525;9417;10037;11230;12985	357;1736;5210;6809;7192;10266;11187;12358;13130;14663;17000;17001	445;2183;6652;8696;9206;13088;14272;15810;16740;18704;21823;21824	445;2183;6652;8696;9206;13088;14272;15810;16740;18704;21823		
P25522	P25522	7	7	7	tRNA modification GTPase MnmE	mnmE	sp|P25522|MNME_ECOLI tRNA modification GTPase MnmE OS=Escherichia coli (strain K12) OX=83333 GN=mnmE PE=1 SV=3	1	7	7	7	22.5	22.5	22.5	49.23	454	454	0.0	40.961	21694000	7	1000	352;2222;5108;5454;6320;7184;10287	True;True;True;True;True;True;True	376;2422;5527;5905;6830;7752;11204	537;3235;7238;7749;8977;8978;10142;14630	655;4115;9255;9928;11454;11455;12926;18666	655;4115;9255;9928;11455;12926;18666		
P25526	P25526	23	23	23	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD	gabD	sp|P25526|GABD_ECOLI Succinate-semialdehyde dehydrogenase [NADP(+)] GabD OS=Escherichia coli (strain K12) OX=83333 GN=gabD PE=1 SV=1	1	23	23	23	68.9	68.9	68.9	51.719	482	482	0.0	102.85	409620000	41	1001	469;497;2398;3399;3895;4043;5820;5856;6056;6154;6155;6758;7074;7087;7329;7656;8432;8922;8933;11031;11683;11685;12170	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	505;535;2612;3676;4218;4376;6301;6338;6550;6656;6657;7290;7634;7635;7648;7906;8249;9207;9208;9732;9744;12010;12724;12726;13244	717;718;760;761;762;3468;4813;5520;5717;8259;8306;8606;8607;8760;8761;9524;9525;9992;9993;9994;9995;10009;10333;10768;12103;12104;12733;12734;12750;15698;15699;16683;16685;16686;17337	914;915;916;968;969;970;971;972;4419;4420;6112;7047;7289;10579;10637;11005;11006;11175;11176;11177;12129;12130;12741;12742;12743;12744;12761;13175;13733;15494;15495;16255;16256;16274;20128;20129;21396;21398;21399;21400;22265;22266	914;970;4419;6112;7047;7289;10579;10637;11005;11175;11177;12130;12742;12761;13175;13733;15495;16256;16274;20129;21396;21399;22266	1073;1074	83;94
