Protein IDs	Peptide counts (razor+unique)	Protein names	Gene names	Number of proteins	Razor + unique peptides	Unique sequence coverage [%]	Sequence lengths	Score	Intensity	MS/MS count	id	Best MS/MS
P75782	5	Ribosomal RNA large subunit methyltransferase F	rlmF	1	5	29.2	308	23.685	7513000	5	1543	2081
P75791	5	Uncharacterized protein YbiU	ybiU	1	5	16.9	421	16.658	3434500	6	1544	2558
P75792	2	Sugar phosphatase YbiV	ybiV	1	2	12.9	271	4.1498	2738200	2	1545	14074
P75796	2	Glutathione import ATP-binding protein GsiA	gsiA	1	2	4.2	623	1.7538	1496400	2	1546	3203
P75797	7	Glutathione-binding protein GsiB	gsiB	1	7	24.6	512	40.939	11248000	9	1547	302
P75809	2	Flavin mononucleotide phosphatase YbjI	ybjI	1	2	9.2	271	5.405	1215400	2	1548	6114
P75817	1	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC	rlmC	1	1	2.7	375	1.975	352840	1	1549	22155
P75818	6	Uncharacterized lipoprotein YbjP	ybjP	1	6	50.9	171	49.449	89835000	17	1550	6652
P75820	3	N-acetylmuramoyl-L-alanine amidase AmiD	amiD	1	3	22.1	276	11.331	3989800	5	1551	3977
P75821	5	Uncharacterized protein YbjS	ybjS	1	5	19.0	337	10.725	16220000	5	1552	2508
P75822	3	Uncharacterized protein YbjT	ybjT	1	3	6.9	476	2.368	1816500	3	1553	16417
P75823	9	Low specificity L-threonine aldolase	ltaE	1	9	40.8	333	25.999	9668000	9	1554	5652
P75824	3	NADH oxidoreductase HCR	hcr	1	3	16.1	322	7.4304	1480500	3	1555	5939
P75828	8	Uncharacterized protein YbjD	ybjD	1	8	17.6	552	8.677	5415500	7	1556	4194
P75829	1	Uncharacterized protein YbjX	ybjX	1	1	3.6	330	1.7141	632400	1	1557	16374
P75830	2	Macrolide export protein MacA	macA	1	2	8.1	371	7.6601	2039800	2	1558	20942
P75838	4	Ribosomal protein S12 methylthiotransferase accessory factor YcaO	ycaO	1	4	8.2	586	6.5046	5213000	3	1559	204
P75839	1	UPF0702 transmembrane protein YcaP	ycaP	1	1	5.2	230	2.9389	0	1	1560	29372
P75863	9	Uncharacterized protein YcbX	ycbX	1	9	39.8	369	21.495	20590000	12	1561	3571
P75864	11	Ribosomal RNA large subunit methyltransferase K/L;23S rRNA m2G2445 methyltransferase;23S rRNA m7G2069 methyltransferase	rlmL	1	11	21.9	702	32.842	20090000	12	1562	5170
P75867	9	Putative Lon protease homolog	ycbZ	1	9	22.0	586	21.424	8472000	10	1563	2414
P75870	2	Inner membrane protein YccS	yccS	1	2	3.3	717	2.0861	9354500	2	1564	929
P75874	6	Uncharacterized protein YccU	yccU	1	6	66.4	137	25.505	17832000	13	1565	3594
P75876	7	Ribosomal RNA large subunit methyltransferase I	rlmI	1	7	24.7	396	28.081	17866000	9	1566	220
P75892	2	Putative pyrimidine permease RutG	rutG	1	2	5.0	442	1.5158	4878200	2	1567	12807
P75913	16	Glyoxylate/hydroxypyruvate reductase A	ghrA	1	16	73.4	312	66.895	55420000	17	1568	3202
P75931	4	Putative oxidoreductase YceM	yceM	1	4	16.3	307	7.2547	3826600	4	1569	1998
P75949	6	Beta-hexosaminidase	nagZ	1	6	22.9	341	22.806	7070400	6	1570	4812
P75952	1	HTH-type transcriptional repressor ComR	comR	1	1	5.2	210	1.6331	679590	1	1571	2455
P75954	3	Probable L,D-transpeptidase YcfS	ycfS	1	3	12.5	320	10.717	2882700	3	1572	1250
P75957	7	Lipoprotein-releasing system ATP-binding protein LolD	lolD	1	7	52.8	233	88.24	20245000	8	1573	13313
P75958	3	Lipoprotein-releasing system transmembrane protein LolE	lolE	1	3	8.9	414	5.1888	2813300	4	1574	1045
P75960	7	NAD-dependent protein deacylase	cobB	1	7	43.0	279	23.272	11955000	9	1575	16
P75966	5	Ribosomal large subunit pseudouridine synthase E	rluE	1	5	39.6	217	19.835	5062400	7	1576	5898
P75981	1	Putative protein JayE from lambdoid prophage e14 region	jayE	1	1	3.0	263	1.8664	32469000	2	1577	201
P76002	5	Inhibitor of g-type lysozyme	pliG	1	5	54.1	133	31.305	35069000	8	1578	11106
P76007	1	K(+)/H(+) antiporter NhaP2	cvrA	1	1	3.8	578	3.504	919670	1	1579	27485
P76008	8	Murein tetrapeptide carboxypeptidase	ldcA	1	8	37.2	304	25.753	6834300	8	1580	12485
P76014	5	PTS-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL	dhaL	1	5	38.1	210	8.8789	6047800	8	1581	4431
P76015	13	PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK	dhaK	1	13	63.8	356	175.7	98967000	20	1582	1365
P76034	5	Uncharacterized HTH-type transcriptional regulator YciT	yciT	1	5	24.5	249	15.477	9675800	6	1583	856
P76046	7	Uncharacterized protein YcjX	ycjX	1	7	17.4	465	13.612	5373600	7	1584	7078
P76053	1	Probable DNA endonuclease SmrA	smrA	1	1	8.0	187	4.1167	0	1	1585	23881
P76055	3	tRNA 2-thiocytidine biosynthesis protein TtcA	ttcA	1	3	17.0	311	13.643	5552400	6	1586	908
P76062	3	Rac prophage repressor	racR	1	3	35.4	158	30.657	10021000	4	1587	7900
P76086	4	Transcriptional repressor PaaX	paaX	1	4	23.7	316	4.1081	4106700	5	1588	5436
P76097	10	Uncharacterized protein YdcJ	ydcJ	1	10	33.1	447	25.784	8161300	10	1589	1761
P76104	7	Uncharacterized protease YdcP	ydcP	1	7	15.9	653	20.59	5543600	7	1590	4374
P76108	11	Putative ABC transporter periplasmic-binding protein YdcS	ydcS	1	11	47.5	381	63.87	29006000	13	1591	688
P76113	19	NADPH-dependent curcumin reductase	curA	1	19	80.3	345	140.9	145830000	37	1592	5781
P76116	8	Uncharacterized protein YncE	yncE	1	8	32.6	353	27.135	7116900	9	1593	95
P76121	1	Uncharacterized protein YddH	yddH	1	1	13.8	189	3.1264	1232500	1	1594	16978
P76128	6	Probable D,D-dipeptide-binding periplasmic protein DdpA	ddpA	1	6	14.1	516	7.3627	4055800	7	1595	2437
P76141	3	Transcriptional regulator LsrR	lsrR	1	3	13.9	317	9.8203	2332200	3	1596	9785
P76142	7	Autoinducer 2-binding protein LsrB	lsrB	1	7	36.8	340	114.14	38689000	9	1597	5884
P76143	12	Uncharacterized aldolase LsrF	lsrF	1	12	60.1	291	63.136	38136000	16	1598	518
P76149	3	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad	sad	1	3	6.9	462	3.6902	1063800	3	1599	8747
P76170	1	UPF0482 protein YnfB	ynfB	1	1	10.6	113	3.242	3108600	1	1600	18348
P76176	3	Uncharacterized serine protease YdgD	ydgD	1	3	12.1	273	5.7979	2303100	4	1601	233
P76177	12	Protein YdgH	ydgH	1	12	50.6	314	78.749	60703000	17	1602	4931
P76185	1	Uncharacterized protein YdhJ	ydhJ	1	1	4.6	285	2.2154	492580	0	1603	2484
P76187	7	Oxidoreductase YdhF	ydhF	1	7	43.0	298	97.025	76292000	16	1604	5821
P76193	13	Probable L,D-transpeptidase YnhG	ynhG	1	13	68.6	334	127.72	131760000	26	1605	1314
P76216	3	N-succinylarginine dihydrolase	astB	1	3	11.4	447	4.1338	1451500	3	1606	1699
P76217	7	N-succinylglutamate 5-semialdehyde dehydrogenase	astD	1	7	18.7	492	18.162	4857900	9	1607	726
P76220	3	Uncharacterized protein YdjY	ydjY	1	3	14.2	225	5.0591	2300800	3	1608	941
P76223	5	Protein YnjB	ynjB	1	5	16.2	388	5.3903	3695700	5	1609	2353
P76234	2	Uncharacterized protein YeaE	yeaE	1	2	7.0	284	3.975	659750	2	1610	1569
P76235	6	UPF0229 protein YeaH	yeaH	1	6	23.2	427	14.54	7928400	6	1611	1317
P76237	4	Putative diguanylate cyclase YeaJ	yeaJ	1	4	11.1	496	12.929	4607900	5	1612	1432
P76251	3	D-malate dehydrogenase [decarboxylating]	dmlA	1	3	8.6	361	3.7524	1545800	3	1613	7377
P76256	6	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB	tsaB	1	6	44.6	231	10.683	7137200	6	1614	4040
P76268	14	Transcriptional regulator KdgR	kdgR	1	14	60.5	263	45.438	32540000	18	1615	2034
P76270	3	Free methionine-R-sulfoxide reductase	msrC	1	3	16.4	165	4.5328	1904800	3	1616	8625
P76272	6	Uncharacterized protein YebT	yebT	1	6	8.8	877	14.265	2951700	5	1617	2802
P76273	3	Ribosomal RNA small subunit methyltransferase F	rsmF	1	3	11.1	479	4.5779	1686500	3	1618	4516
P76290	2	tRNA (cmo5U34)-methyltransferase	cmoA	1	2	10.1	247	3.508	1072500	1	1619	14263
P76291	4	tRNA (mo5U34)-methyltransferase	cmoB	1	4	16.4	323	10.033	4386500	3	1620	1349
P76316	1	D-cysteine desulfhydrase	dcyD	1	1	3.0	328	1.5618	658670	1	1621	29359
P76329	9	Putative mannosyl-3-phosphoglycerate phosphatase	yedP	1	9	50.6	271	50.587	34007000	12	1622	4925
P76330	5	Probable diguanylate cyclase YedQ	yedQ	1	5	12.9	564	17.844	8454000	7	1623	5584
P76342	7	Sulfoxide reductase catalytic subunit YedY	yedY	1	7	32.0	334	15.576	11393000	7	1624	1766
P76372	12	Chain length determinant protein	wzzB	1	12	44.8	326	71.565	52630000	16	1625	8595
P76389	4	UPF0053 protein YegH	yegH	1	4	14.8	527	8.109	6585100	6	1626	11329
P76397	6	Multidrug resistance protein MdtA	mdtA	1	6	23.9	415	18.793	5679400	7	1627	976
P76402	3	UPF0339 protein YegP	yegP	1	3	39.1	110	28.409	124020000	16	1628	251
P76403	8	Uncharacterized protease YegQ	yegQ	1	8	30.5	453	38.006	21661000	13	1629	1435
P76406	2	Uncharacterized protein YegR	yegR	1	2	20.0	105	1.5073	1285200	2	1630	13755
P76407	4	Lipid kinase YegS	yegS	1	4	17.4	299	10.311	4569000	4	1631	212
P76417	1	Putative nucleoside transporter YegT	yegT	1	1	3.3	425	4.3419	10427000	1	1632	26994
P76418	14	Uncharacterized protein YegU	yegU	1	14	66.8	334	133.9	161790000	32	1633	663
P76419	10	Uncharacterized sugar kinase YegV	yegV	1	10	41.7	321	29.792	30880000	15	1634	5805
P76422	5	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	thiD	1	5	31.6	266	12.433	3518300	6	1635	9697
P76423	2	Hydroxyethylthiazole kinase	thiM	1	2	14.9	262	6.9103	2141400	2	1636	10877
P76440	14	NAD-dependent dihydropyrimidine dehydrogenase subunit PreT	preT	1	14	52.4	412	86.667	50882000	21	1637	1257
P76491	5	5-deoxynucleotidase YfbR	yfbR	1	5	34.7	199	14.805	4420100	5	1638	4423
P76503	6	3-ketoacyl-CoA thiolase	fadI	1	6	20.0	436	16.761	7395500	7	1639	427
P76506	3	Probable phospholipid-binding lipoprotein MlaA	mlaA	1	3	20.3	251	5.7848	5085300	3	1640	2563
P76507	1	Uncharacterized protein YfdI	yfdI	1	1	4.7	443	2.1337	0	1	1641	1532
P76535	5	N-acetylmuramic acid 6-phosphate etherase	murQ	1	5	26.5	298	18.544	3742600	6	1642	12996
P76536	10	Probable deferrochelatase/peroxidase YfeX	yfeX	1	10	40.5	299	35.157	23491000	13	1643	2052
P76537	4	Uncharacterized protein YfeY	yfeY	1	4	29.3	191	15.65	9047600	5	1644	9251
P76550	8	Uncharacterized protein YffS	yffS	1	8	27.1	269	22.245	20199000	9	1645	3762
P76558	38	NADP-dependent malic enzyme	maeB	1	38	69.4	759	237.95	278460000	65	1646	239
P76569	2	Uncharacterized protein YfgD	yfgD	1	2	37.8	119	63.141	13939000	4	1647	6666
P76576	2	UPF0070 protein YfgM	yfgM	1	2	14.6	206	10.705	2510200	2	1648	6
P76578	17	Uncharacterized lipoprotein YfhM	yfhM	1	17	16.0	1653	47.972	15645000	19	1649	1044
P76585	8	Uncharacterized protein YphG	yphG	1	8	9.9	1093	16.213	5436700	8	1650	727
P76594	12	Protein lysine acetyltransferase Pka	pka	1	12	19.8	886	48.577	14939000	13	1651	1605
P76621	15	Protein CsiD	csiD	1	15	68.3	325	80.871	32881000	17	1652	670
P76641	1	Guanine deaminase	guaD	1	1	3.4	439	2.4737	941460	1	1653	23886
P76658	19	Bifunctional protein HldE;D-beta-D-heptose 7-phosphate kinase;D-beta-D-heptose 1-phosphate adenylyltransferase	hldE	1	19	51.4	477	55.618	77448000	20	1654	580
P76909	2	Uncharacterized ABC transporter ATP-binding protein YnjD	ynjD	1	2	13.4	217	3.2309	911600	2	1655	1905
P77148	13	Uncharacterized protein YdhS	ydhS	1	13	32.4	534	34.998	14422000	15	1656	4460
P77171	2	Uncharacterized HTH-type transcriptional regulator YdcI	ydcI	1	2	12.4	307	1.9993	1217100	2	1657	94
P77173	9	Cell division protein ZipA	zipA	1	9	36.9	328	57.732	23709000	13	1658	3934
P77181	6	Phenylacetic acid degradation protein PaaY	paaY	1	6	38.8	196	17.237	9183100	6	1659	6707
P77182	1	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC;tRNA (mnm(5)s(2)U34)-methyltransferase;FAD-dependent cmnm(5)s(2)U34 oxidoreductase	mnmC	1	1	1.8	668	2.8084	520570	1	1660	30785
P77202	8	Thiol:disulfide interchange protein DsbG	dsbG	1	8	43.5	248	22.352	16254000	10	1661	3860
P77212	8	Probable pyridine nucleotide-disulfide oxidoreductase RclA	rclA	1	8	21.5	441	24.153	9914000	12	1662	4372
P77213	9	Putative glutamate--cysteine ligase 2	ybdK	1	9	36.0	372	38.638	38071000	14	1663	4138
P77215	1	L-rhamnonate dehydratase	rhmD	1	1	3.5	401	2.1288	1092800	1	1664	24608
P77247	6	2-deoxyglucose-6-phosphate phosphatase	yniC	1	6	34.7	222	8.7737	4800200	5	1665	1611
P77252	6	Uncharacterized protein YkgE	ykgE	1	6	36.4	239	14.631	8346900	7	1666	3383
P77258	2	N-ethylmaleimide reductase	nemA	1	2	6.8	365	3.4354	1202200	2	1667	1790
P77269	10	ABC transporter periplasmic-binding protein YphF	yphF	1	10	48.0	327	58.967	23404000	12	1668	2696
P77272	1	PTS system N-acetylmuramic acid-specific EIIBC component;N-acetylmuramic acid-specific phosphotransferase enzyme IIB component;N-acetylmuramic acid permease IIC component	murP	1	1	2.7	474	6.9073	0	1	1669	6354
P77285	1	Electron transport complex subunit RsxG	rsxG	1	1	5.8	206	1.9754	395160	1	1670	26344
P77293	6	Bactoprenol glucosyl transferase homolog from prophage CPS-53	yfdH	1	6	28.8	306	15.062	11961000	8	1671	6989
P77307	2	Probable iron export permease protein FetB	fetB	1	2	7.7	259	2.465	827980	2	1672	218
P77316	15	Uncharacterized zinc-type alcohol dehydrogenase-like protein YbdR	ybdR	1	15	58.7	412	86.666	64586000	24	1673	1809
P77318	11	Uncharacterized sulfatase YdeN	ydeN	1	11	33.9	560	62.234	14023000	12	1674	4841
P77330	1	Lipoprotein bor homolog from lambdoid prophage DLP12	borD	1	1	15.5	97	2.212	1335500	1	1675	7292
P77335	2	Hemolysin E, chromosomal	hlyE	1	2	7.9	303	4.9133	1023500	3	1676	23922
P77338	12	Mechanosensitive channel MscK	mscK	1	12	15.4	1120	48.408	8190900	15	1677	3775
P77348	14	Periplasmic murein peptide-binding protein	mppA	1	14	43.6	537	52.473	31205000	17	1678	2799
P77374	3	Putative dimethyl sulfoxide reductase chain YnfE	ynfE	1	3	4.8	808	4.7767	1063500	3	1679	13816
P77399	10	Fatty acid oxidation complex subunit alpha;Enoyl-CoA hydratase/3-hydroxybutyryl-CoA epimerase;3-hydroxyacyl-CoA dehydrogenase	fadJ	1	10	22.8	714	29.815	19098000	11	1680	4455
P77400	2	Inner membrane transport protein YbaT	ybaT	1	2	6.0	430	12.654	6580400	2	1681	16049
P77434	9	Glutamate-pyruvate aminotransferase AlaC	alaC	1	9	28.4	412	44.718	13443000	7	1682	487
P77444	10	Cysteine desulfurase	sufS	1	10	41.1	406	77.01	30347000	13	1683	2742
P77454	7	Glutaminase 1	glsA1	1	7	45.8	310	122.65	86125000	13	1684	7653
P77485	2	Sensor kinase CusS	cusS	1	2	6.2	480	1.649	1746500	1	1685	25990
P77488	13	1-deoxy-D-xylulose-5-phosphate synthase	dxs	1	13	28.9	620	29.279	30152000	11	1686	1146
P77499	10	Probable ATP-dependent transporter SufC	sufC	1	10	43.1	248	30.502	11634000	12	1687	4652
P77504	1	Uncharacterized ABC transporter permease YbbP	ybbP	1	1	2.4	804	2.8328	1189100	1	1688	17942
P77522	13	FeS cluster assembly protein SufB	sufB	1	13	45.7	495	48.322	26662000	15	1689	3400
P77526	4	Disulfide-bond oxidoreductase YfcG	yfcG	1	4	20.9	215	5.3711	8252000	6	1690	9729
P77529	4	Uncharacterized symporter YdjN	ydjN	1	4	12.1	463	12.801	15297000	5	1691	1543
P77536	4	Uncharacterized electron transport protein YkgF	ykgF	1	4	11.8	475	7.5863	4891600	4	1692	4354
P77544	3	Glutathione S-transferase YfcF	yfcF	1	3	15.4	214	3.4082	3250600	4	1693	5838
P77552	8	Uncharacterized protein YdhQ	ydhQ	1	8	26.8	418	29.259	5002500	8	1694	2693
P77562	2	Uncharacterized protein YaiW	yaiW	1	2	4.9	364	1.9754	471430	2	1695	1464
P77569	2	Mhp operon transcriptional activator	mhpR	1	2	9.7	277	6.701	1445200	2	1696	12211
P77570	5	Anhydro-N-acetylmuramic acid kinase	anmK	1	5	28.7	369	15.649	7687700	8	1697	4384
P77581	13	Succinylornithine transaminase	astC	1	13	54.7	406	80.042	56610000	20	1698	1831
P77596	27	Uncharacterized protein YagF	yagF	1	27	59.5	655	184.18	438310000	72	1699	862
P77611	2	Electron transport complex subunit RsxC	rsxC	1	2	3.4	740	1.5502	4926100	3	1700	7131
P77615	1	Uncharacterized HTH-type transcriptional regulator YcjW	ycjW	1	1	3.3	332	2.0646	327340	1	1701	22176
P77625	3	Sugar phosphatase YfbT	yfbT	1	3	26.4	216	22.828	7901500	3	1702	9574
P77634	1	Uncharacterized HTH-type transcriptional regulator YbcM	ybcM	1	1	7.5	265	3.073	643260	1	1703	17359
P77649	1	UPF0061 protein YdiU	ydiU	1	1	2.7	478	2.2123	737530	0	1704	2056
P77674	16	Gamma-aminobutyraldehyde dehydrogenase	prr	1	16	59.7	474	102.78	66224000	25	1705	14
P77689	7	FeS cluster assembly protein SufD	sufD	1	7	28.1	423	36.621	14648000	8	1706	3204
P77695	4;1	Protein GnsB	gnsB	2	4	57.9	57;57	7.7238	16031000	5	1707	605
P77712	4	Long-chain acyl-CoA thioesterase FadM	fadM	1	4	40.2	132	15.053	5434900	4	1708	1711
P77713	17	Putative beta-xylosidase	yagH	1	17	54.9	536	111.37	49465000	21	1709	3958
P77717	6	Uncharacterized lipoprotein YbaY	ybaY	1	6	81.1	190	77.334	548920000	26	1710	544
P77718	8	tRNA sulfurtransferase	thiI	1	8	19.7	482	17.053	8515100	7	1711	11940
P77721	3	Uncharacterized HTH-type transcriptional regulator YdjF	ydjF	1	3	19.8	252	13.063	2132300	4	1712	1994
P77735	12	Uncharacterized oxidoreductase YajO	yajO	1	12	62.3	324	117.29	44197000	17	1713	1782
P77739	12	Uncharacterized protein YniA	yniA	1	12	77.3	286	158.72	122110000	24	1714	5675
P77748	12	Uncharacterized protein YdiJ	ydiJ	1	12	14.5	1018	24.641	11510000	12	1715	2069
P77754	5	Spheroplast protein Y	spy	1	5	32.3	161	13.226	36731000	9	1716	2165
P77756	5	7-cyano-7-deazaguanine synthase	queC	1	5	37.2	231	32.027	8374800	5	1717	637
P77774	14	Outer membrane protein assembly factor BamB	bamB	1	14	59.7	392	133.74	73689000	17	1718	1965
P77775	8	Epimerase family protein YfcH	yfcH	1	8	36.0	297	61.266	22760000	8	1719	15771
P77781	3	1,4-dihydroxy-2-naphthoyl-CoA hydrolase	menI	1	3	30.1	136	7.4511	2695800	3	1720	7816
P77783	14	Probable dimethyl sulfoxide reductase chain YnfF	ynfF	1	14	26.9	807	73.679	23879000	14	1721	3461
P77791	3	Maltose O-acetyltransferase	maa	1	3	30.6	183	31.248	4579000	5	1722	3235
P77804	27	Protein YdgA	ydgA	1	27	76.7	502	202.33	183550000	36	1723	1610
P77808	5	NMN amidohydrolase-like protein YfaY	yfaY	1	5	24.0	400	25.036	13897000	7	1724	8584
P78067	12	Thiosulfate sulfurtransferase YnjE	ynjE	1	12	42.8	435	36.696	39588000	12	1725	1190
P80668	8	Phenylacetaldehyde dehydrogenase	feaB	1	8	32.3	499	41.635	8581500	9	1726	5846
Q06065	3	Acetoacetate metabolism regulatory protein AtoC	atoC	1	3	6.9	461	5.7305	1317500	3	1727	6712
Q2M7R5	3	Uncharacterized protein YibT	yibT	1	3	59.4	69	10.914	20191000	4	1728	3142
Q2MB16	2	Uncharacterized protein YobH	yobH	1	2	36.7	79	6.9725	3480400	2	1729	6904
Q46798	3	Uncharacterized lipoprotein YgeR	ygeR	1	3	14.3	251	6.3083	1632700	4	1730	24355
Q46802	2	Uncharacterized sigma-54-dependent transcriptional regulator YgeV	ygeV	1	2	4.9	592	2.9215	2190700	2	1731	16246
Q46803	2	Uncharacterized protein YgeW	ygeW	1	2	8.3	396	4.7311	1900600	2	1732	4457
Q46811	10	Uncharacterized protein YgfK	ygfK	1	10	11.2	1032	19.983	4275900	10	1733	1107
Q46822	3	Isopentenyl-diphosphate Delta-isomerase	idi	1	3	26.4	182	22.561	4533500	5	1734	2835
Q46824	1	Toxin CptA	cptA	1	1	6.7	135	1.7167	370100	1	1735	13314
Q46829	19	6-phospho-beta-glucosidase BglA	bglA	1	19	51.8	479	72.119	56058000	26	1736	675
Q46845	8	Disulfide-bond oxidoreductase YghU	yghU	1	8	38.9	288	38.875	62785000	13	1737	8086
Q46851	20	L-glyceraldehyde 3-phosphate reductase	gpr	1	20	74.3	346	75.976	83385000	33	1738	752
Q46856	10	Alcohol dehydrogenase YqhD	yqhD	1	10	36.2	387	72.671	31036000	12	1739	7611
Q46857	15	2,5-diketo-D-gluconic acid reductase A	dkgA	1	15	64.4	275	70.632	194780000	34	1740	5573
Q46863	2	Probable deoxycholate-binding periplasmic protein YgiS	ygiS	1	2	6.5	535	5.35	3152900	1	1741	3864
Q46920	9	NADPH-dependent 7-cyano-7-deazaguanine reductase	queF	1	9	32.3	282	27.326	8153300	11	1742	5156
Q46927	2	tRNA threonylcarbamoyladenosine dehydratase	tcdA	1	2	13.4	268	4.5933	1802200	2	1743	20427
Q46948	4	Probable protein deglycase	yajL	1	4	30.1	196	17.791	9031000	6	1744	12938
Q47146	22	Acyl-coenzyme A dehydrogenase	fadE	1	22	38.8	814	98.415	58362000	31	1745	3471
Q47147	4	Putative glutamine amidotransferase YafJ	yafJ	1	4	18.8	255	10.593	2343800	4	1746	9463
Q47622	4	Peptide transport periplasmic protein SapA	sapA	1	4	6.8	547	5.2778	2265600	4	1747	14687
Q47679	6	Hydrolase YafV	yafV	1	6	34.0	256	14.013	6984500	6	1748	1480
Q47690	1	Homocysteine S-methyltransferase	mmuM	1	1	3.2	310	1.8771	425450	1	1749	28314
Q47710	2	Uncharacterized protein YqjK	yqjK	1	2	22.2	99	5.6393	3264300	2	1750	2566
Q57261	6	tRNA pseudouridine synthase D	truD	1	6	30.7	349	39.296	8766000	4	1751	587
Q59385	17	Copper-exporting P-type ATPase A	copA	1	17	37.3	834	99.395	47315000	22	1752	76
Q93K97	4	ADP-ribose pyrophosphatase	nudF	1	4	26.3	209	4.423	1747200	4	1753	9541
