Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Intensity	MS/MS count	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
P0AFG0	P0AFG0	8	8	8	Transcription termination/antitermination protein NusG	nusG	sp|P0AFG0|NUSG_ECOLI Transcription termination/antitermination protein NusG OS=Escherichia coli (strain K12) OX=83333 GN=nusG PE=1 SV=2	1	8	8	8	54.7	54.7	54.7	20.531	181	181	0.0	53.208	142480000	23	819	1418;3677;8191;12705;13949;13950;13987;14231	True;True;True;True;True;True;True;True	1589;4055;8921;8922;13978;13979;15342;15343;15344;15395;15660	2282;5577;12130;12131;19097;19098;19099;21025;21026;21027;21028;21111;21112;21455	2958;2959;7341;16365;16366;25694;25695;25696;25697;25698;25699;28397;28398;28399;28400;28401;28402;28403;28524;28525;28952;28953;28954	2958;7341;16366;25695;28397;28403;28524;28953	1214;1215;1216;1217;1218	35;43;90;112;133
P0AFG3	P0AFG3	39	39	39	2-oxoglutarate dehydrogenase E1 component	sucA	sp|P0AFG3|ODO1_ECOLI 2-oxoglutarate dehydrogenase E1 component OS=Escherichia coli (strain K12) OX=83333 GN=sucA PE=1 SV=1	1	39	39	39	61.8	61.8	61.8	105.06	933	933	0.0	229.09	354470000	85	820	1045;1998;2552;3694;3742;4147;4289;4938;5622;5699;5755;5881;6239;6826;6952;7029;7258;7356;7813;7955;8050;8674;9642;10272;10886;10964;10965;11286;12090;12119;13160;13273;13874;13880;14464;14518;14619;14914;15076	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	1173;1174;2223;2830;4073;4124;4549;4705;4706;5414;6166;6248;6310;6449;6831;7474;7475;7615;7697;7937;8042;8524;8671;8770;9450;10653;11351;12009;12096;12097;12442;13321;13352;14478;14602;14603;15256;15264;15916;15971;16080;16397;16582	1709;1710;3138;3947;5600;5601;5674;5675;6229;6421;6422;6423;7371;7372;8371;8491;8492;8572;8573;8786;8787;8788;9307;9308;10206;10207;10208;10411;10412;10518;10519;10860;11000;11001;11645;11812;11813;11943;11944;12874;14631;15624;15625;16448;16562;16563;16564;17020;18203;18240;19789;19960;19961;19962;19963;20904;20905;20917;21803;21875;22035;22441;22699	2246;2247;2248;4146;4147;5207;7367;7368;7464;7465;8298;8299;8300;8578;8579;8580;9816;9817;11124;11125;11126;11307;11308;11309;11425;11426;11427;11428;11770;11771;11772;12509;12510;12511;12512;13801;13802;13803;14078;14079;14209;14210;14668;14669;14670;14855;14856;14857;15694;15922;15923;16102;16103;16104;16105;16106;17394;17395;19723;21086;21087;22138;22277;22278;22279;22280;22848;24449;24492;26667;26898;26899;26900;26901;28229;28230;28231;28232;28244;28245;28246;29451;29452;29553;29554;29555;29794;30340;30666	2246;4147;5207;7368;7464;8298;8580;9817;11124;11308;11427;11771;12510;13803;14078;14210;14669;14855;15694;15922;16103;17395;19723;21086;22138;22277;22279;22848;24449;24492;26667;26898;28231;28245;29452;29553;29794;30340;30666	1219;1220;1221;1222;1223;1224;1225	238;258;505;570;776;856;915
P0AFG6	P0AFG6	19	19	19	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex	sucB	sp|P0AFG6|ODO2_ECOLI Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex OS=Escherichia coli (strain K12) OX=83333 GN=sucB PE=1 SV=2	1	19	19	19	62.2	62.2	62.2	44.011	405	405	0.0	141.21	626180000	59	821	1124;2461;2546;2547;3305;3566;3607;5198;8063;8380;9106;10130;10853;10854;11035;11036;11236;12071;14979	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	1268;2729;2821;2822;2823;2824;3641;3940;3982;5702;8784;8785;9119;9915;9916;11197;11198;11199;11975;11976;12173;12174;12387;13300;13301;16475	1838;3802;3934;3935;3936;3937;3938;3939;3940;3941;5011;5443;5444;5445;5494;7748;11961;11962;11963;12409;12410;13489;13490;15423;15424;15425;15426;15427;16404;16405;16406;16661;16662;16953;16954;18170;18171;18172;18173;22555	2407;5018;5019;5020;5190;5191;5192;5193;5194;5195;5196;5197;5198;5199;5200;6613;6614;7183;7184;7185;7186;7246;7247;7248;10314;10315;16135;16136;16137;16138;16139;16761;16762;16763;16764;16765;16766;16767;16768;18186;18187;20817;20818;20819;20820;20821;22085;22086;22087;22088;22089;22401;22402;22770;22771;22772;22773;24394;24395;24396;24397;30487	2407;5019;5193;5199;6613;7183;7247;10315;16136;16767;18186;20821;22086;22089;22401;22402;22770;24394;30487	1226;1227;1228;1229;1230;1231;1232	201;210;214;235;271;292;348
P0AFG8	P0AFG8	53	53	53	Pyruvate dehydrogenase E1 component	aceE	sp|P0AFG8|ODP1_ECOLI Pyruvate dehydrogenase E1 component OS=Escherichia coli (strain K12) OX=83333 GN=aceE PE=1 SV=2	1	53	53	53	67.9	67.9	67.9	99.667	887	887	0.0	323.31	1688200000	177	822	940;1264;1273;1429;2234;2450;2451;2458;2623;2624;2647;3153;3187;3537;4178;4179;4200;4201;4226;4478;4800;4910;5052;5053;5627;5777;6312;7192;7794;7904;7950;8186;8313;8587;8785;9082;9083;9210;9783;10543;10544;10550;10651;10962;11540;12479;13133;13823;14102;14138;14568;14569;14978	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	1050;1419;1428;1601;2471;2472;2718;2719;2726;2907;2908;2934;3478;3514;3909;4587;4588;4610;4611;4637;4913;5264;5385;5540;5541;6172;6173;6335;6909;7870;8502;8619;8666;8914;9051;9052;9350;9351;9352;9569;9891;9892;10030;10813;11643;11644;11645;11646;11652;11761;12093;12094;12720;13739;13740;14450;15199;15519;15520;15521;15558;16024;16025;16026;16474	1519;2043;2044;2045;2055;2056;2297;3481;3482;3787;3788;3789;3790;3798;4047;4048;4049;4080;4081;4082;4815;4855;5407;5408;6278;6279;6280;6310;6311;6312;6344;6699;7174;7335;7540;7541;8377;8378;8609;8610;9416;9417;10763;10764;11616;11617;11751;11752;11807;12120;12314;12315;12316;12317;12318;12319;12320;12321;12322;12738;12739;12740;12741;13018;13019;13020;13458;13459;13460;13461;13462;13463;13648;14865;14866;14867;16002;16003;16004;16005;16006;16007;16013;16014;16144;16145;16557;16558;16559;16560;17397;18754;18755;18756;18757;18758;19753;20814;21275;21276;21277;21278;21279;21280;21281;21282;21325;21326;21942;21943;21944;21945;22551;22552;22553;22554	1980;1981;2654;2655;2656;2666;2667;2668;2980;2981;4598;4599;4994;4995;4996;4997;4998;4999;5000;5001;5002;5003;5004;5014;5342;5343;5344;5388;5389;5390;5391;6356;6357;6358;6411;6412;7141;7142;7143;8362;8363;8364;8365;8366;8407;8408;8409;8410;8411;8463;8464;8965;9576;9577;9578;9579;9769;10038;10039;11135;11136;11137;11138;11478;11479;11480;12684;12685;12686;12687;14533;14534;15661;15662;15829;15830;15831;15914;15915;16347;16348;16349;16635;16636;16637;16638;16639;16640;16641;16642;16643;16644;16645;16646;16647;16648;17212;17213;17214;17215;17573;17574;17575;17576;18151;18152;18153;18154;18155;18156;18157;18422;18423;18424;18425;18426;20053;20054;20055;20056;21563;21564;21565;21566;21567;21568;21575;21576;21577;21751;21752;21753;21754;22269;22270;22271;22272;22273;22274;22275;23377;23378;25205;25206;25207;25208;25209;25210;25211;25212;25213;25214;25215;25216;26620;26621;26622;26623;28087;28088;28719;28720;28721;28722;28723;28724;28725;28726;28780;28781;29644;29645;29646;29647;29648;29649;30483;30484;30485;30486	1980;2654;2668;2981;4598;4998;5001;5014;5343;5344;5388;6357;6411;7142;8362;8364;8407;8409;8464;8965;9578;9769;10038;10039;11136;11480;12685;14533;15662;15829;15915;16349;16646;17213;17574;18152;18156;18423;20055;21565;21568;21577;21752;22270;23378;25214;26621;28087;28725;28781;29646;29647;30484	1233;1234;1235;1236;1237;1238;1239;1240;1241;1242;1243;1244;1245	92;108;184;195;234;315;397;506;529;702;777;793;805
P0AFH8	P0AFH8	8	8	8	Osmotically-inducible protein Y	osmY	sp|P0AFH8|OSMY_ECOLI Osmotically-inducible protein Y OS=Escherichia coli (strain K12) OX=83333 GN=osmY PE=1 SV=1	1	8	8	8	51.7	51.7	51.7	21.073	201	201	0.0	62.359	117280000	27	823	104;5498;5606;8376;13435;13436;13566;14440	True;True;True;True;True;True;True;True	116;6031;6150;9115;14781;14782;14924;15891	183;8190;8349;12405;20195;20196;20197;20406;20407;21766;21767;21768;21769;21770;21771;21772	236;10883;11091;11092;16755;16756;27208;27209;27210;27211;27212;27213;27507;27508;27509;27510;27511;29404;29405;29406;29407;29408;29409;29410;29411;29412;29413;29414;29415	236;10883;11091;16755;27211;27213;27510;29405	1246	54
P0AFI2	P0AFI2	15	15	15	DNA topoisomerase 4 subunit A	parC	sp|P0AFI2|PARC_ECOLI DNA topoisomerase 4 subunit A OS=Escherichia coli (strain K12) OX=83333 GN=parC PE=1 SV=1	1	15	15	15	32.8	32.8	32.8	83.83	752	752	0.0	45.12	25705000	17	824	891;950;2433;3343;3669;4664;6156;6459;7145;11926;12221;13360;13798;14992;15053	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	995;1060;2700;3679;4047;5118;6742;7073;7819;13140;13460;14701;15174;16490;16556	1433;1530;3766;5064;5568;5569;6984;9194;9659;10687;17967;18383;20091;20779;22580;22661	1867;1995;4970;6692;7332;7333;9328;12364;13019;14421;14422;24135;24686;27071;28034;30521;30621	1867;1995;4970;6692;7332;9328;12364;13019;14421;24135;24686;27071;28034;30521;30621		
P0AFI7	P0AFI7	3	3	3	Pyridoxine/pyridoxamine 5-phosphate oxidase	pdxH	sp|P0AFI7|PDXH_ECOLI Pyridoxine/pyridoxamine 5-phosphate oxidase OS=Escherichia coli (strain K12) OX=83333 GN=pdxH PE=1 SV=2	1	3	3	3	17.0	17.0	17.0	25.545	218	218	0.0	9.2318	12458000	5	825	2297;11479;14208	True;True;True	2542;12651;12652;15635	3560;17307;17308;21423	4697;23240;23241;23242;28899	4697;23241;28899		
P0AFJ1	P0AFJ1	2	2	2	Protein PhnA	phnA	sp|P0AFJ1|YJDM_ECOLI Protein YjdM OS=Escherichia coli (strain K12) OX=83333 GN=yjdM PE=3 SV=1	1	2	2	2	25.2	25.2	25.2	12.345	111	111	0.0	8.6755	4303700	2	826	1833;9147	True;True	2048;9960	2912;13551	3853;18287	3853;18287		
P0AFJ5	P0AFJ5	3	3	3	Phosphate regulon transcriptional regulatory protein PhoB	phoB	sp|P0AFJ5|PHOB_ECOLI Phosphate regulon transcriptional regulatory protein PhoB OS=Escherichia coli (strain K12) OX=83333 GN=phoB PE=1 SV=1	1	3	3	3	22.3	22.3	22.3	26.433	229	229	0.0	5.3372	5078300	3	827	5099;6616;6815	True;True;True	5591;7243;7462	7611;9916;10193	10145;13411;13412;13785	10145;13412;13785		
P0AFJ7	P0AFJ7	3	3	3	Low-affinity inorganic phosphate transporter 1	pitA	sp|P0AFJ7|PITA_ECOLI Low-affinity inorganic phosphate transporter 1 OS=Escherichia coli (strain K12) OX=83333 GN=pitA PE=1 SV=1	1	3	3	3	11.4	11.4	11.4	53.388	499	499	0.0	10.913	15134000	4	828	5214;9533;10480	True;True;True	5722;5723;10484;11573	7780;7781;14360;15911	10358;10359;19366;21449	10358;19366;21449	1247	321
P0AFK0	P0AFK0	25	25	25	Metalloprotease PmbA	pmbA	sp|P0AFK0|PMBA_ECOLI Metalloprotease PmbA OS=Escherichia coli (strain K12) OX=83333 GN=pmbA PE=1 SV=1	1	25	25	25	73.8	73.8	73.8	48.369	450	450	0.0	192.17	117450000	31	829	1048;1170;2035;2639;3296;3396;5076;5376;6022;6531;6884;7211;7247;7391;9938;10663;11907;12089;12989;13082;13461;13714;14758;15115;15116	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	1178;1179;1316;2261;2926;3631;3740;3741;5568;5903;6598;7152;7542;7890;7926;8080;10978;11773;13117;13320;14297;14397;14808;15086;16231;16626;16627	1714;1715;1716;1894;1895;3184;4071;5001;5153;5154;5155;7583;8028;9005;9774;10308;10309;10789;10845;10846;11060;15113;16159;17935;17936;18202;19556;19693;20229;20661;22236;22755;22756	2252;2253;2254;2466;2467;4203;5378;6602;6804;6805;6806;10099;10684;12111;13175;13941;13942;14563;14650;14651;14926;20409;21772;24098;24099;24448;26334;26536;26537;27254;27872;30073;30074;30747;30748	2252;2466;4203;5378;6602;6806;10099;10684;12111;13175;13942;14563;14651;14926;20409;21772;24099;24448;26334;26536;27254;27872;30073;30747;30748	1248;1249;1250;1251	213;363;367;445
P0AFK6	P0AFK6	1	1	1	Spermidine/putrescine transport system permease protein PotC	potC	sp|P0AFK6|POTC_ECOLI Spermidine/putrescine transport system permease protein PotC OS=Escherichia coli (strain K12) OX=83333 GN=potC PE=3 SV=1	1	1	1	1	4.2	4.2	4.2	29.111	264	264	0.0030321	2.3683	953160	1	830	2247	True	2485	3498	4618	4618		
P0AFK9	P0AFK9	2	2	2	Spermidine/putrescine-binding periplasmic protein	potD	sp|P0AFK9|POTD_ECOLI Spermidine/putrescine-binding periplasmic protein OS=Escherichia coli (strain K12) OX=83333 GN=potD PE=1 SV=1	1	2	2	2	6.3	6.3	6.3	38.867	348	348	0.0	5.362	1342800	2	831	8293;8529	True;True	9031;9278	12285;12618	16583;17047	16583;17047		
P0AFL3	P0AFL3	5	5	5	Peptidyl-prolyl cis-trans isomerase A	ppiA	sp|P0AFL3|PPIA_ECOLI Peptidyl-prolyl cis-trans isomerase A OS=Escherichia coli (strain K12) OX=83333 GN=ppiA PE=1 SV=1	1	5	5	5	52.6	52.6	52.6	20.431	190	190	0.0	19.57	14906000	5	832	1177;1966;6820;7354;12272	True;True;True;True;True	1323;2190;7467;8040;13513	1906;3098;10198;10998;18451	2485;4089;13791;14853;24789	2485;4089;13791;14853;24789		
P0AFL6	P0AFL6	13	13	13	Exopolyphosphatase	ppx	sp|P0AFL6|PPX_ECOLI Exopolyphosphatase OS=Escherichia coli (strain K12) OX=83333 GN=ppx PE=1 SV=2	1	13	13	13	34.5	34.5	34.5	58.135	513	513	0.0	32.275	20957000	17	833	2034;3036;7575;7937;8151;8358;10451;10482;10570;11972;12332;13610;13705	True;True;True;True;True;True;True;True;True;True;True;True;True	2260;3352;8270;8652;8879;9097;11540;11575;11675;13191;13580;14974;15077	3183;4638;11320;11321;11790;12075;12382;15871;15913;16041;18038;18550;20478;20647;20648	4202;6115;15289;15290;15885;16283;16730;21402;21451;21605;24230;24231;24932;24933;27608;27853;27854	4202;6115;15289;15885;16283;16730;21402;21451;21605;24231;24933;27608;27853		
P0AFM4	P0AFM4	3	3	3	Phosphate starvation-inducible protein PsiF	psiF	sp|P0AFM4|PSIF_ECOLI Phosphate starvation-inducible protein PsiF OS=Escherichia coli (strain K12) OX=83333 GN=psiF PE=1 SV=1	1	3	3	3	27.4	27.4	27.4	11.686	106	106	0.0	13.356	12279000	8	834	4163;9619;13122	True;True;True	4570;10614;10615;14439	6259;14570;14571;14572;14573;19742	8335;8336;19652;19653;19654;19655;19656;26603	8336;19654;26603	1252;1253	33;98
P0AFM6	P0AFM6	8	8	8	Phage shock protein A	pspA	sp|P0AFM6|PSPA_ECOLI Phage shock protein A OS=Escherichia coli (strain K12) OX=83333 GN=pspA PE=1 SV=2	1	8	8	8	40.1	40.1	40.1	25.493	222	222	0.0	77.556	57139000	14	835	202;335;3811;10708;11176;11788;11789;11803	True;True;True;True;True;True;True;True	221;373;4198;11818;12323;12324;12984;12985;13001	341;342;551;5770;5771;16216;16869;16870;17743;17744;17766;17767	457;458;459;711;7591;7592;21848;22664;22665;22666;23844;23845;23871;23872;23873	458;711;7592;21848;22666;23844;23845;23873	1254	178
P0AFM9	P0AFM9	1	1	1	Phage shock protein B	pspB	sp|P0AFM9|PSPB_ECOLI Phage shock protein B OS=Escherichia coli (strain K12) OX=83333 GN=pspB PE=1 SV=1	1	1	1	1	21.6	21.6	21.6	8.763	74	74	0.002442	2.552	703200	1	836	6731	True	7373	10083	13640	13640		
P0AFP4	P0AFP4	4	4	4	Uncharacterized oxidoreductase YbbO	ybbO	sp|P0AFP4|YBBO_ECOLI Uncharacterized oxidoreductase YbbO OS=Escherichia coli (strain K12) OX=83333 GN=ybbO PE=3 SV=1	1	4	4	4	20.1	20.1	20.1	29.41	269	269	0.0	13.805	5870100	4	837	4320;4346;14206;14626	True;True;True;True	4738;4766;15633;16087	6462;6500;21421;22047	8631;8691;28897;29816	8631;8691;28897;29816		
P0AFP6	P0AFP6	7	7	7	Putative GTP cyclohydrolase 1 type 2	ybgI	sp|P0AFP6|GCH1L_ECOLI GTP cyclohydrolase 1 type 2 homolog OS=Escherichia coli (strain K12) OX=83333 GN=ybgI PE=1 SV=1	1	7	7	7	48.2	48.2	48.2	26.892	247	247	0.0	35.901	21620000	12	838	3503;4039;6996;7351;8010;8655;13294	True;True;True;True;True;True;True	3873;4433;7663;8036;8727;9430;14627	5357;5358;6074;10477;10478;10992;11881;11882;12852;20002	7079;7080;8070;8071;14159;14160;14843;14844;16013;16014;17368;26959	7080;8070;14159;14844;16014;17368;26959		
P0AFQ7	P0AFQ7	4	4	4	Uncharacterized deoxyribonuclease YcfH	ycfH	sp|P0AFQ7|YCFH_ECOLI Uncharacterized metal-dependent hydrolase YcfH OS=Escherichia coli (strain K12) OX=83333 GN=ycfH PE=1 SV=1	1	4	4	4	23.0	23.0	23.0	29.808	265	265	0.0	15.212	5810100	4	839	265;2380;3328;5485	True;True;True;True	294;2646;3664;6018	440;3699;5044;8175	581;4880;6664;10867	581;4880;6664;10867		
P0AFR2	P0AFR2	1	1	1	C4-dicarboxylic acid transporter DauA	dauA	sp|P0AFR2|DAUA_ECOLI C4-dicarboxylic acid transporter DauA OS=Escherichia coli (strain K12) OX=83333 GN=dauA PE=1 SV=2	1	1	1	1	1.6	1.6	1.6	59.428	559	559	0.0081254	1.6236	295060	1	840	534	True	588	860	1143	1143		
P0AFR4	P0AFR4	9	9	9	Uncharacterized protein YciO	yciO	sp|P0AFR4|YCIO_ECOLI Uncharacterized protein YciO OS=Escherichia coli (strain K12) OX=83333 GN=yciO PE=1 SV=1	1	9	9	9	55.3	55.3	55.3	23.211	206	206	0.0	51.027	58442000	13	841	2312;3031;4906;7191;10052;10383;10756;10975;11995	True;True;True;True;True;True;True;True;True	2558;3346;5380;7869;11113;11469;11868;12107;13216	3576;3577;4626;7329;10762;15316;15783;16272;16576;18070;18071	4718;4719;4720;6100;9762;14532;20698;21290;21918;22293;24271;24272;24273;24274	4720;6100;9762;14532;20698;21290;21918;22293;24272		
P0AFS3	P0AFS3	4	4	4	Dihydrofolate reductase FolM	folM	sp|P0AFS3|FOLM_ECOLI Dihydromonapterin reductase OS=Escherichia coli (strain K12) OX=83333 GN=folM PE=1 SV=1	1	4	4	4	25.0	25.0	25.0	26.348	240	240	0.0	5.6704	4912000	4	842	4932;10846;12921;14031	True;True;True;True	5407;11968;14221;15444	7362;16395;19409;21182	9805;22075;26099;28608	9805;22075;26099;28608		
P0AFS7	P0AFS7	2	2	2	UPF0118 inner membrane protein YdiK	ydiK	sp|P0AFS7|YDIK_ECOLI Putative transport protein YdiK OS=Escherichia coli (strain K12) OX=83333 GN=ydiK PE=1 SV=1	1	2	2	2	10.0	10.0	10.0	39.841	370	370	0.0	10.349	1975900	3	843	766;4564	True;True	853;854;5010	1238;1239;6841	1612;1613;9160	1612;9160	1255	105
P0AFT2	P0AFT2	3	3	3	Inner membrane amino-acid ABC transporter permease protein YecS	yecS	sp|P0AFT2|YECS_ECOLI L-cystine transport system permease protein YecS OS=Escherichia coli (strain K12) OX=83333 GN=yecS PE=1 SV=1	1	3	3	3	17.1	17.1	17.1	24.801	222	222	0.0	46.322	7287300	3	844	735;2518;13225	True;True;True	816;2792;14547	1186;3887;19887	1547;5128;26806	1547;5128;26806		
P0AFT5	P0AFT5	3	3	3	Transcriptional regulatory protein YehT	yehT	sp|P0AFT5|BTSR_ECOLI Transcriptional regulatory protein BtsR OS=Escherichia coli (strain K12) OX=83333 GN=btsR PE=1 SV=1	1	3	3	3	17.2	17.2	17.2	27.399	239	239	0.0	4.5863	1606400	3	845	401;7861;13837	True;True;True	443;8574;15213	649;11702;20832	839;15766;28108	839;15766;28108		
P0AFU8	P0AFU8	6	6	6	Riboflavin synthase	ribC	sp|P0AFU8|RISA_ECOLI Riboflavin synthase OS=Escherichia coli (strain K12) OX=83333 GN=ribC PE=1 SV=1	1	6	6	6	43.7	43.7	43.7	23.445	213	213	0.0	20.375	32488000	10	846	3882;4269;4795;9222;9404;14002	True;True;True;True;True;True	4269;4684;5259;10042;10276;15411	5866;6399;7168;13661;13662;14007;14008;14009;21133;21134	7734;7735;8542;9570;18443;18444;18445;18897;18898;18899;28552;28553	7734;8542;9570;18443;18897;28553	1256	1
P0AFV2	P0AFV2	1	1	1	Putative magnesium transporter YhiD	yhiD	sp|P0AFV2|YHID_ECOLI Putative magnesium transporter YhiD OS=Escherichia coli (strain K12) OX=83333 GN=yhiD PE=3 SV=1	1	1	1	1	8.4	8.4	8.4	23.213	215	215	0.0	4.7499	1303400	1	847	14759	True	16232	22237	30075	30075		
P0AFW0	P0AFW0	2	2	2	Transcription antitermination protein RfaH	rfaH	sp|P0AFW0|RFAH_ECOLI Transcription antitermination protein RfaH OS=Escherichia coli (strain K12) OX=83333 GN=rfaH PE=1 SV=1	1	2	2	2	21.6	21.6	21.6	18.34	162	162	0.0	3.7257	2190900	1	848	2181;3985	True;True	2414;4373	3408;5999	4507;7949	4507;7949		
P0AFW2	P0AFW2	4	4	4	Ribosome modulation factor	rmf	sp|P0AFW2|RMF_ECOLI Ribosome modulation factor OS=Escherichia coli (strain K12) OX=83333 GN=rmf PE=1 SV=1	1	4	4	4	54.5	54.5	54.5	6.5074	55	55	0.0	12.769	82284000	19	849	3388;5650;11760;12028	True;True;True;True	3727;3728;6197;12953;13253	5134;5135;5136;5137;5138;5139;5140;8407;17699;18113	6780;6781;6782;6783;6784;6785;6786;6787;6788;6789;6790;6791;11172;11173;23779;24325;24326;24327;24328	6782;11173;23779;24327	1257	28
P0AFX0	P0AFX0	5	5	5	Ribosome hibernation promoting factor	hpf	sp|P0AFX0|HPF_ECOLI Ribosome hibernation promoting factor OS=Escherichia coli (strain K12) OX=83333 GN=hpf PE=1 SV=1	1	5	5	5	77.9	77.9	77.9	10.75	95	95	0.0	15.246	35849000	10	850	6674;7928;9564;9565;14272	True;True;True;True;True	7313;8643;10532;10533;10534;15705	10013;11779;14442;14443;14444;14445;21516;21517	13549;13550;15871;19474;19475;19476;19477;19478;29038;29039;29040	13550;15871;19474;19478;29040	1258	1
P0AFX9	P0AFX9	9	9	9	Sigma-E factor regulatory protein RseB	rseB	sp|P0AFX9|RSEB_ECOLI Sigma-E factor regulatory protein RseB OS=Escherichia coli (strain K12) OX=83333 GN=rseB PE=1 SV=1	1	9	9	9	39.0	39.0	39.0	35.749	318	318	0.0	43.23	34379000	14	851	1089;2014;4310;7796;8971;9310;11282;13352;13628	True;True;True;True;True;True;True;True;True	1227;2239;4727;8504;8505;9766;10132;12438;14691;14993	1783;3157;6447;6448;11619;11620;11621;13274;13781;17015;20078;20501;20502	2340;4170;4171;8608;8609;8610;15665;15666;15667;17895;18605;22843;27051;27640;27641	2340;4171;8610;15667;17895;18605;22843;27051;27641	1259	76
P0AFY2	P0AFY2	2	2	2	Protein SanA	sanA	sp|P0AFY2|SANA_ECOLI Protein SanA OS=Escherichia coli (strain K12) OX=83333 GN=sanA PE=4 SV=1	1	2	2	2	13.4	13.4	13.4	27.287	239	239	0.0	8.2567	844580	2	852	2269;6736	True;True	2512;7378	3527;10089	4655;13647	4655;13647		
P0AFY8	P0AFY8	10	10	10	Negative modulator of initiation of replication	seqA	sp|P0AFY8|SEQA_ECOLI Negative modulator of initiation of replication OS=Escherichia coli (strain K12) OX=83333 GN=seqA PE=1 SV=1	1	10	10	10	64.1	64.1	64.1	20.315	181	181	0.0	35.861	40928000	16	853	1720;3311;3312;4262;5791;5957;12619;13266;13267;14488	True;True;True;True;True;True;True;True;True;True	1921;3647;3648;4676;6351;6530;13887;14595;14596;15940	2738;5018;5019;5020;6389;8635;8893;18963;19950;19951;21838	3620;6623;6624;6625;6626;6627;8525;8526;11528;11931;11932;25506;25507;26882;26883;29504;29505	3620;6624;6625;8526;11528;11931;25507;26882;26883;29504		
P0AG00	P0AG00	4	4	4	Lipopolysaccharide biosynthesis protein WzzE	wzzE	sp|P0AG00|WZZE_ECOLI ECA polysaccharide chain length modulation protein OS=Escherichia coli (strain K12) OX=83333 GN=wzzE PE=1 SV=2	1	4	4	4	18.4	18.4	18.4	39.489	348	348	0.0	18.433	7075600	5	854	191;7909;8213;11053	True;True;True;True	210;8624;8945;12193	328;329;11758;12170;16688	444;445;15839;16416;22433	445;15839;16416;22433		
P0AG03	P0AG03	2	2	2	3-octaprenyl-4-hydroxybenzoate carboxy-lyase partner protein	ubiX	sp|P0AG03|UBIX_ECOLI Flavin prenyltransferase UbiX OS=Escherichia coli (strain K12) OX=83333 GN=ubiX PE=2 SV=1	1	2	2	2	15.3	15.3	15.3	20.695	189	189	0.002448	2.5885	1030400	1	855	3719;12764	True;True	4101;14040	5648;19174	7432;25801	7432;25801		
P0AG14	P0AG14	10	10	10	Probable protease SohB	sohB	sp|P0AG14|SOHB_ECOLI Probable protease SohB OS=Escherichia coli (strain K12) OX=83333 GN=sohB PE=1 SV=1	1	10	10	10	44.7	44.7	44.7	39.366	349	349	0.0	41.367	22124000	15	856	2848;4253;5192;6986;7933;8054;9580;9924;14012;14475	True;True;True;True;True;True;True;True;True;True	3153;4666;5696;7653;8648;8774;10557;10961;15423;15927	4380;6377;6378;7741;7742;10460;11785;11950;14490;15079;21149;21817	5780;8505;8506;10307;10308;14138;15879;16117;19549;20359;20360;20361;28568;29468;29469	5780;8505;10307;14138;15879;16117;19549;20359;28568;29468	1260	147
